交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a53a6f7a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:06,CQR,op1,cu3,王五,88000
a53a7376-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:52,CQR,op1,cu2,李四,19000
a53a75c4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:04,CQR,op4,cu1,张三,62000
a53a77ea-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:30,QLR,op1,cu1,张三,58000
a53a7a06-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:28,CQR,op4,cu1,张三,73000
a53a7c36-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:54:37,JHR,op2,cu1,张三,72000
a53a8032-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:41,QLR,op3,cu1,张三,45000
a53a830c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:20,QLR,op3,cu2,李四,51000
a53a8582-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:23,JHR,op4,cu3,王五,66000
a53a87d0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:59,QLR,op1,cu1,张三,71000
a53a8a00-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:59,JHR,op1,cu1,张三,28000
a53a8c1c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:09,QLR,op6,cu3,王五,85000
a53a8e42-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:17:19,QLR,op2,cu3,王五,59000
a53a905e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:28,QLR,op5,cu1,张三,4000
a53a927a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:08,JHR,op1,cu3,王五,17000
a53a94a0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:14:01,JHR,op2,cu2,李四,90000
a53a96bc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:29,CQR,op2,cu1,张三,24000
a53a98c4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:21,QLR,op2,cu1,张三,87000
a53a9ae0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:45,CQR,op1,cu2,李四,64000
a53a9cf2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:34,QLR,op4,cu3,王五,87000
a53a9f04-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:13,CQR,op4,cu3,王五,69000
a53aa120-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:15,CQR,op4,cu1,张三,38000
a53aa328-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:27,QLR,op5,cu3,王五,98000
a53aa56c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:02,CQR,op2,cu3,王五,34000
a53aa756-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:38,CQR,op4,cu2,李四,20000
a53aa936-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:44,CQR,op4,cu1,张三,86000
a53aab2a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:53,QLR,op5,cu2,李四,61000
a53aad0a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:38,QLR,op6,cu3,王五,9000
a53aaeea-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:35,QLR,op5,cu3,王五,96000
a53ab0e8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:45,CQR,op2,cu2,李四,75000
a53ab2d2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:28,CQR,op4,cu3,王五,45000
a53ab4bc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:58,QLR,op4,cu3,王五,56000
a53ab6ba-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:57,QLR,op6,cu3,王五,87000
a53ab8ae-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:17,QLR,op2,cu1,张三,75000
a53aba98-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:48,JHR,op2,cu1,张三,67000
a53abc8c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:57,CQR,op1,cu1,张三,70000
a53abe76-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:56,QLR,op5,cu1,张三,64000
a53ac06a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:07,CQR,op1,cu2,李四,8000
a53ac254-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:07,JHR,op2,cu2,李四,73000
a53ac43e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:30,JHR,op5,cu2,李四,15000
a53ac6f0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:31,CQR,op4,cu1,张三,46000
a53ac934-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:46,CQR,op6,cu1,张三,26000
a53acb0a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:25,QLR,op3,cu2,李四,16000
a53acce0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:49,JHR,op6,cu3,王五,69000
a53acea2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:54,CQR,op3,cu1,张三,4000
a53ad078-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:52,CQR,op5,cu1,张三,12000
a53ad2a8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:03,QLR,op3,cu1,张三,89000
a53ad488-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:41,CQR,op6,cu1,张三,44000
a53ad668-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:51,CQR,op4,cu2,李四,26000
a53ad83e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:06,CQR,op2,cu1,张三,2000
a53ada1e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:08,CQR,op5,cu3,王五,39000
a53adbf4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:43,CQR,op4,cu2,李四,47000
a53addd4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:44,QLR,op1,cu3,王五,47000
a53adfaa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:17,JHR,op3,cu3,王五,19000
a53ae18a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:43:17,JHR,op5,cu2,李四,20000
a53ae36a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:32,JHR,op4,cu3,王五,88000
a53ae540-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:03,JHR,op4,cu1,张三,92000
a53ae720-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:03,JHR,op1,cu3,王五,76000
a53ae900-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:21,CQR,op6,cu2,李四,20000
a53aead6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:12,CQR,op1,cu3,王五,52000
a53aecb6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:22,QLR,op5,cu1,张三,90000
a53aee96-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:51,QLR,op2,cu2,李四,93000
a53af06c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:36,JHR,op2,cu2,李四,30000
a53af242-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:32,QLR,op3,cu1,张三,50000
a53af422-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:30,QLR,op5,cu2,李四,56000
a53af5f8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:28,JHR,op4,cu1,张三,65000
a53af7d8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:12,CQR,op5,cu2,李四,17000
a53afdf0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:20,JHR,op5,cu2,李四,48000
a53b04a8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:19,QLR,op1,cu2,李四,81000
a53b0764-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:39,JHR,op5,cu1,张三,95000
a53b09a8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:43,JHR,op3,cu1,张三,9000
a53b0bce-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:42,CQR,op3,cu3,王五,67000
a53b0de0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:39,JHR,op6,cu1,张三,10000
a53b0ffc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:14:36,JHR,op4,cu3,王五,57000
a53b120e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:20,CQR,op2,cu3,王五,63000
a53b1420-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:16,QLR,op4,cu2,李四,85000
a53b1646-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:31,QLR,op4,cu3,王五,11000
a53b1858-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:23,CQR,op1,cu3,王五,93000
a53b1a56-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:23,JHR,op1,cu2,李四,81000
a53b1c68-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:06,CQR,op2,cu2,李四,26000
a53b1e70-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:35,QLR,op4,cu3,王五,23000
a53b232a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:43:45,JHR,op6,cu2,李四,27000
a53b2640-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:17,JHR,op3,cu2,李四,62000
a53b288e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:46,JHR,op6,cu3,王五,9000
a53b2abe-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:27,CQR,op3,cu3,王五,74000
a53b2cda-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:15,CQR,op3,cu2,李四,7000
a53b2f14-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:24,QLR,op6,cu3,王五,2000
a53b30ea-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:24,CQR,op1,cu3,王五,22000
a53b32ca-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:19,JHR,op1,cu2,李四,93000
a53b34a0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:14,CQR,op1,cu2,李四,24000
a53b366c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:50,CQR,op5,cu1,张三,34000
a53b384c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:34,QLR,op6,cu2,李四,31000
a53b3a22-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:24,QLR,op3,cu3,王五,50000
a53b3bee-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:58,CQR,op6,cu1,张三,68000
a53b3dce-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:44,CQR,op4,cu1,张三,37000
