交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a58988d0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:48,JHR,op4,cu1,张三,11000
a5898b5a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:18,QLR,op4,cu1,张三,39000
a5898d76-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:50,JHR,op3,cu3,王五,48000
a5898f60-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:41,CQR,op2,cu1,张三,98000
a589914a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:20,QLR,op2,cu1,张三,54000
a589932a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:52,CQR,op1,cu2,李四,23000
a5899500-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:48,JHR,op5,cu1,张三,63000
a58996d6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:59,QLR,op2,cu1,张三,68000
a58998b6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:30,JHR,op5,cu1,张三,7000
a5899a8c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:11,JHR,op5,cu2,李四,17000
a5899c80-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:35,CQR,op5,cu1,张三,43000
a5899e6a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:09,JHR,op2,cu1,张三,84000
a589a054-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:40,JHR,op3,cu1,张三,21000
a589a252-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:11,JHR,op2,cu1,张三,41000
a589a446-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:09,JHR,op1,cu3,王五,16000
a589a630-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:34,CQR,op1,cu2,李四,68000
a589a81a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:27,CQR,op1,cu2,李四,98000
a589aa04-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:54,QLR,op4,cu1,张三,10000
a589abf8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:59,QLR,op3,cu3,王五,97000
a589ae28-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:37,JHR,op6,cu1,张三,41000
a589affe-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:33,JHR,op5,cu2,李四,76000
a589b1d4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:45,JHR,op2,cu1,张三,27000
a589b3b4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:55,CQR,op1,cu2,李四,63000
a589b58a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:56,JHR,op2,cu2,李四,17000
a589b788-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:11,CQR,op3,cu2,李四,33000
a589b968-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:08,JHR,op1,cu1,张三,29000
a589bb3e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:32,JHR,op2,cu1,张三,24000
a589bd14-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:58,JHR,op3,cu3,王五,90000
a589beea-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:22,CQR,op5,cu1,张三,67000
a589c192-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:53,JHR,op1,cu1,张三,89000
a589c44e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:55,JHR,op1,cu3,王五,99000
a589c692-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:19,JHR,op6,cu1,张三,14000
a589c8e0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:31,CQR,op6,cu1,张三,35000
a589cb7e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:12,JHR,op1,cu3,王五,22000
a589cdae-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:41,CQR,op2,cu1,张三,9000
a589cfc0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:06,CQR,op5,cu2,李四,9000
a589d1c8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:00,CQR,op6,cu2,李四,69000
a589d3c6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:23,CQR,op6,cu2,李四,75000
a589d5ce-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:18,JHR,op1,cu2,李四,91000
a589d7ea-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:57,CQR,op6,cu2,李四,34000
a589d9f2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:52,CQR,op1,cu2,李四,43000
a589dc04-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:10,CQR,op6,cu3,王五,31000
a589de0c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:05,CQR,op6,cu1,张三,41000
a589e01e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:31,CQR,op6,cu3,王五,11000
a589e226-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:44,QLR,op2,cu1,张三,15000
a589e42e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:59,QLR,op3,cu2,李四,34000
a589e640-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:05,JHR,op2,cu2,李四,55000
a589e852-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:51,JHR,op2,cu2,李四,1000
a589ea64-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:43:51,CQR,op5,cu2,李四,12000
a589ec62-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:57,JHR,op6,cu3,王五,59000
a589ee6a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:54,JHR,op5,cu2,李四,36000
a589f0c2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:28,JHR,op3,cu2,李四,26000
a589f2a2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:16,CQR,op3,cu1,张三,18000
a589f478-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:31,CQR,op2,cu1,张三,63000
a589f658-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:21,CQR,op3,cu3,王五,35000
a589f824-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:40,QLR,op6,cu3,王五,93000
a589f9fa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:50,CQR,op6,cu3,王五,47000
a589fbd0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:14,JHR,op3,cu2,李四,90000
a589fda6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:58,QLR,op1,cu3,王五,77000
a589ff86-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:13,QLR,op5,cu3,王五,67000
a58a0152-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:27,JHR,op4,cu3,王五,47000
a58a0328-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:00,QLR,op4,cu1,张三,65000
a58a04fe-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:39,CQR,op3,cu2,李四,80000
a58a0814-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:24,QLR,op2,cu3,王五,52000
a58a0a12-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:55,QLR,op6,cu1,张三,9000
a58a0bf2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:53,CQR,op2,cu2,李四,61000
a58a0e2c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:01,CQR,op4,cu3,王五,3000
a58a1002-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:28,CQR,op3,cu3,王五,36000
a58a11ce-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:52,CQR,op6,cu1,张三,77000
a58a13a4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:47,JHR,op3,cu3,王五,45000
a58a1570-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:46,JHR,op6,cu2,李四,99000
a58a1746-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:59,CQR,op5,cu2,李四,16000
a58a1912-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:00,JHR,op5,cu2,李四,35000
a58a1ae8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:55,QLR,op2,cu3,王五,89000
a58a1cbe-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:41,QLR,op4,cu1,张三,72000
a58a1e8a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:48,QLR,op6,cu2,李四,80000
