交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a5f1cf6c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:01,QLR,op2,cu3,王五,23000
a5f1d28c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:26,CQR,op4,cu3,王五,35000
a5f1d4da-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:42,JHR,op5,cu2,李四,81000
a5f1d70a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:40,CQR,op1,cu3,王五,96000
a5f1d926-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:17:03,CQR,op1,cu2,李四,20000
a5f1db42-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:48,CQR,op6,cu3,王五,76000
a5f1dd54-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:38,CQR,op3,cu3,王五,69000
a5f1df5c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:17,CQR,op4,cu3,王五,60000
a5f1e15a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:29,JHR,op2,cu3,王五,80000
a5f1e362-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:15,JHR,op6,cu3,王五,7000
a5f1e574-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:30,JHR,op3,cu2,李四,81000
a5f1e77c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:30:28,JHR,op5,cu1,张三,3000
a5f1e984-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:07,QLR,op4,cu3,王五,26000
a5f1eb96-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:06,CQR,op4,cu3,王五,22000
a5f1ed94-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:51,QLR,op1,cu2,李四,55000
a5f1ef9c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:13,JHR,op6,cu1,张三,34000
a5f1f1a4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:47,CQR,op4,cu1,张三,32000
a5f1f3a2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:04,QLR,op4,cu3,王五,51000
a5f1f5aa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:35,CQR,op5,cu1,张三,95000
a5f1f7b2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:15,JHR,op5,cu2,李四,24000
a5f1f9c4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:22,CQR,op6,cu3,王五,19000
a5f1fbc2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:16,CQR,op6,cu1,张三,16000
a5f1fdca-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:55,QLR,op4,cu3,王五,75000
a5f1ffc8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:05,CQR,op3,cu3,王五,27000
a5f201d0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:07,CQR,op6,cu1,张三,35000
a5f203ce-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:18,CQR,op4,cu2,李四,95000
a5f205cc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:57,QLR,op1,cu1,张三,36000
a5f207d4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:54,QLR,op3,cu3,王五,69000
a5f209dc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:31,QLR,op4,cu3,王五,3000
a5f20be4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:20,CQR,op4,cu1,张三,28000
a5f20de2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:17,CQR,op6,cu3,王五,49000
a5f20fea-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:46,CQR,op5,cu2,李四,64000
a5f211f2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:55,QLR,op6,cu3,王五,63000
a5f21684-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:14,QLR,op6,cu2,李四,84000
a5f2195e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:31,CQR,op5,cu1,张三,62000
a5f21bb6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:46,JHR,op4,cu3,王五,70000
a5f21ddc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:13,CQR,op2,cu1,张三,35000
a5f21ff8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:09,CQR,op3,cu2,李四,19000
a5f2220a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:50,QLR,op1,cu1,张三,94000
a5f22412-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:59,CQR,op2,cu2,李四,98000
a5f22624-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:52,CQR,op6,cu2,李四,17000
a5f2282c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:04,CQR,op5,cu3,王五,70000
a5f22a34-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:01,CQR,op2,cu3,王五,86000
a5f22c32-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:02,QLR,op6,cu2,李四,73000
a5f22e3a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:20,JHR,op2,cu3,王五,63000
a5f2302e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:19,CQR,op6,cu3,王五,68000
a5f23236-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:10,CQR,op4,cu2,李四,13000
a5f23434-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:43,CQR,op2,cu3,王五,98000
a5f23632-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:04,QLR,op5,cu3,王五,61000
a5f23830-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:47,QLR,op4,cu3,王五,93000
a5f23a2e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:30:12,JHR,op4,cu3,王五,18000
a5f23c2c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:24,JHR,op4,cu2,李四,58000
a5f242c6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:54:20,CQR,op2,cu1,张三,81000
a5f247bc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:45,QLR,op2,cu1,张三,55000
a5f24c12-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:04,JHR,op3,cu3,王五,72000
a5f24ea6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:38,JHR,op1,cu2,李四,57000
a5f250fe-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:20,CQR,op3,cu2,李四,32000
a5f2532e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:43,CQR,op3,cu3,王五,1000
a5f2555e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:15,QLR,op3,cu1,张三,30000
a5f2578e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:20:54,JHR,op1,cu3,王五,42000
a5f259be-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:10,JHR,op5,cu2,李四,92000
a5f25bd0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:37,JHR,op1,cu1,张三,43000
a5f25dec-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:47,CQR,op2,cu1,张三,15000
a5f26008-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:56,CQR,op4,cu2,李四,18000
a5f263aa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:54:50,CQR,op1,cu3,王五,76000
a5f26b52-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:46,CQR,op3,cu1,张三,48000
a5f26f94-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:40,CQR,op3,cu2,李四,25000
a5f276b0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:29,QLR,op1,cu1,张三,95000
a5f27ae8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:20,JHR,op4,cu1,张三,80000
a5f27f8e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:45,QLR,op6,cu2,李四,12000
a5f282e0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:24,JHR,op2,cu2,李四,36000
a5f28538-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:35,CQR,op2,cu2,李四,43000
a5f28ca4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:02,QLR,op3,cu2,李四,35000
a5f291fe-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:17:43,QLR,op3,cu2,李四,91000
a5f2944c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:05,CQR,op1,cu1,张三,93000
a5f29672-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:23,CQR,op4,cu2,李四,43000
a5f29884-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:12,JHR,op5,cu3,王五,67000
a5f29d2a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:21,QLR,op4,cu3,王五,88000
