交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a52beb80-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:11,QLR,op4,cu2,李四,6000
a52bee5a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:21,QLR,op1,cu3,王五,12000
a52bf080-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:22,QLR,op3,cu3,王五,28000
a52bf508-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:47,JHR,op6,cu3,王五,43000
a52bf846-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:18,CQR,op3,cu3,王五,58000
a52bfa62-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:14,CQR,op5,cu3,王五,85000
a52bfc56-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:30,QLR,op4,cu3,王五,36000
a52bfe5e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:06,JHR,op1,cu1,张三,84000
a52c0048-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:59,JHR,op3,cu1,张三,46000
a52c0278-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:14,JHR,op4,cu3,王五,9000
a52c0570-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:28,JHR,op6,cu1,张三,73000
a52c078c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:57,CQR,op2,cu3,王五,14000
a52c09a8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:04,CQR,op4,cu2,李四,92000
a52c0c14-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:43:34,JHR,op2,cu1,张三,46000
a52c0ed0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:22,JHR,op1,cu3,王五,53000
a52c10d8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:28,QLR,op2,cu3,王五,42000
a52c139e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:28,QLR,op4,cu1,张三,65000
a52c166e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:34,JHR,op2,cu3,王五,86000
a52c1948-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:35,CQR,op5,cu2,李四,6000
a52c1c18-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:20,CQR,op3,cu1,张三,9000
a52c201e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:31,JHR,op2,cu1,张三,2000
a52c2316-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:59,CQR,op2,cu3,王五,85000
a52c273a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:33,CQR,op6,cu1,张三,34000
a52c2e06-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:15,QLR,op3,cu1,张三,75000
a52c313a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:05,QLR,op1,cu1,张三,78000
a52c3400-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:52,JHR,op5,cu2,李四,15000
a52c3630-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:53,CQR,op5,cu1,张三,77000
a52c38ce-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:15,QLR,op2,cu1,张三,71000
a52c3b3a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:30,CQR,op2,cu2,李四,91000
a52c3dce-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:00,JHR,op1,cu2,李四,47000
a52c427e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:03,QLR,op6,cu1,张三,8000
a52c4968-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:00,JHR,op3,cu1,张三,72000
a52c4e22-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:58,JHR,op6,cu1,张三,28000
a52c5412-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:11,QLR,op5,cu1,张三,49000
a52c5854-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:02,JHR,op1,cu2,李四,60000
a52c5c6e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:54:36,JHR,op2,cu3,王五,40000
