交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a57cbf06-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:16,QLR,op1,cu1,张三,19000
a57cc1cc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:28,CQR,op1,cu2,李四,16000
a57cc3e8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:28,CQR,op4,cu2,李四,4000
a57cc5e6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:20,JHR,op3,cu1,张三,92000
a57cc7d0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:05,CQR,op6,cu3,王五,70000
a57cc9a6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:57,CQR,op4,cu1,张三,11000
a57ccb7c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:02,CQR,op6,cu2,李四,4000
a57ccd5c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:42,JHR,op1,cu3,王五,15000
a57ccf32-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:11,CQR,op4,cu1,张三,2000
a57cd0fe-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:17,CQR,op3,cu2,李四,83000
a57cd2d4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:30,JHR,op1,cu2,李四,5000
a57cd4b4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:22,JHR,op1,cu2,李四,86000
a57cd68a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:29,JHR,op6,cu3,王五,63000
a57cd860-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:08,CQR,op5,cu3,王五,48000
a57cda36-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:05,QLR,op5,cu3,王五,31000
a57cdc0c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:44,CQR,op1,cu3,王五,55000
a57cdde2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:53,QLR,op4,cu2,李四,73000
a57cdfb8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:11,JHR,op5,cu1,张三,28000
a57ce184-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:34,JHR,op6,cu3,王五,38000
a57ce35a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:44,JHR,op4,cu2,李四,29000
a57ce526-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:33,JHR,op3,cu2,李四,24000
a57ce6fc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:43,CQR,op5,cu1,张三,73000
a57ce8c8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:54,QLR,op2,cu3,王五,58000
a57cea9e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:16,JHR,op5,cu1,张三,49000
a57cec6a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:57,JHR,op5,cu2,李四,20000
a57cee40-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:50,JHR,op4,cu1,张三,73000
a57cf00c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:48,CQR,op1,cu1,张三,67000
a57cf1e2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:02,QLR,op6,cu2,李四,22000
a57cf3ae-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:56,CQR,op4,cu1,张三,72000
a57cf57a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:54:05,JHR,op3,cu3,王五,24000
