交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a55749c4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:30,CQR,op4,cu1,张三,67000
a5574c62-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:10,QLR,op2,cu2,李四,26000
a5574e6a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:58,QLR,op2,cu3,王五,39000
a5575054-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:28,CQR,op3,cu2,李四,60000
a5575310-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:17,CQR,op4,cu3,王五,78000
a5575518-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:37,JHR,op1,cu2,李四,72000
a5575720-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:14:12,JHR,op6,cu3,王五,34000
a5575928-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:53,CQR,op3,cu1,张三,30000
a5575b26-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:52,CQR,op3,cu1,张三,80000
a5575d2e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:16,JHR,op4,cu2,李四,74000
a5575f2c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:03,JHR,op5,cu3,王五,57000
a557613e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:05,CQR,op1,cu1,张三,73000
a557638c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:43:07,QLR,op2,cu3,王五,87000
a55765a8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:54,JHR,op5,cu3,王五,49000
a55767b0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:28,CQR,op2,cu2,李四,15000
a55769ae-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:06,CQR,op3,cu1,张三,19000
a5576bac-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:55,QLR,op6,cu3,王五,58000
a5576db4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:20:44,QLR,op4,cu3,王五,72000
a5576fb2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:49,QLR,op6,cu1,张三,50000
a55771b0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:13,JHR,op1,cu3,王五,73000
a55773c2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:43,JHR,op5,cu2,李四,1000
a55775ca-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:54,CQR,op5,cu2,李四,29000
a55777c8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:19,QLR,op6,cu2,李四,69000
a55779c6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:59,JHR,op6,cu3,王五,76000
a5577bd8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:21,JHR,op6,cu2,李四,55000
a5577dd6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:59,QLR,op5,cu1,张三,89000
a5577fde-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:57,JHR,op6,cu2,李四,81000
a55781e6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:30,CQR,op2,cu1,张三,15000
a55783ee-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:13,CQR,op5,cu1,张三,57000
a55785ec-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:08,CQR,op6,cu3,王五,24000
a55787f4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:47,JHR,op1,cu2,李四,65000
a55789fc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:38,JHR,op5,cu3,王五,91000
a5578c04-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:05,QLR,op2,cu2,李四,4000
a5578e0c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:37,JHR,op4,cu1,张三,78000
a5579046-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:04,QLR,op1,cu3,王五,49000
a55795b4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:27,QLR,op1,cu2,李四,24000
a55798f2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:05,QLR,op2,cu3,王五,89000
a5579b54-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:47,QLR,op2,cu2,李四,25000
a5579fb4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:20:55,CQR,op5,cu3,王五,90000
a557a374-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:08,CQR,op1,cu3,王五,69000
a557a5d6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:47,JHR,op5,cu1,张三,46000
a557a806-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:55,CQR,op6,cu3,王五,67000
a557aa36-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:17,CQR,op2,cu1,张三,83000
a557ac52-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:16,CQR,op1,cu1,张三,7000
a557ae78-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:06,CQR,op6,cu3,王五,10000
a557b09e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:54,QLR,op3,cu3,王五,1000
a557b2c4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:34,JHR,op3,cu1,张三,89000
a557b4e0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:24,QLR,op6,cu3,王五,56000
a557b6f2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:25,CQR,op4,cu3,王五,48000
a557b90e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:36,JHR,op3,cu1,张三,41000
a557bb2a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:54,CQR,op2,cu3,王五,59000
a557bd50-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:51,JHR,op2,cu2,李四,41000
a557bf76-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:24,JHR,op4,cu2,李四,88000
a557c19c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:37,QLR,op2,cu2,李四,94000
a557c3f4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:05,QLR,op5,cu2,李四,48000
a557c5d4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:50,CQR,op3,cu3,王五,23000
a557c7b4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:40,JHR,op6,cu2,李四,15000
a557c98a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:22,QLR,op2,cu3,王五,61000
a557cb6a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:54:47,CQR,op5,cu1,张三,30000
