交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a550d3aa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:14,QLR,op1,cu3,王五,5000
a550d6ca-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:15,CQR,op6,cu3,王五,11000
a550d92c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:15,JHR,op6,cu1,张三,38000
a550db52-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:07,QLR,op5,cu3,王五,49000
a550dd64-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:34,CQR,op6,cu2,李四,42000
a550df80-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:53,JHR,op6,cu2,李四,32000
a550e188-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:14,QLR,op2,cu3,王五,77000
a550e386-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:41,CQR,op6,cu2,李四,82000
a550e58e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:44,QLR,op3,cu3,王五,55000
a550e78c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:20,CQR,op1,cu1,张三,68000
a550e994-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:32,QLR,op6,cu3,王五,37000
a550eb9c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:54:29,CQR,op4,cu1,张三,17000
a550eda4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:14,QLR,op3,cu3,王五,78000
a550efac-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:51,JHR,op1,cu2,李四,56000
a550f1aa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:18,QLR,op1,cu2,李四,65000
a550f3a8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:53,CQR,op5,cu3,王五,70000
a550f5b0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:26,QLR,op2,cu3,王五,56000
a550f7b8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:06,JHR,op1,cu3,王五,47000
a550f9b6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:14:05,QLR,op5,cu1,张三,61000
a550fbb4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:20:36,QLR,op2,cu2,李四,14000
a550fdb2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:35,JHR,op5,cu2,李四,62000
a550ffb0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:11,JHR,op2,cu2,李四,99000
a55101ae-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:11,QLR,op6,cu3,王五,9000
a55103ac-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:47,JHR,op6,cu2,李四,50000
a55105f0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:36,QLR,op2,cu2,李四,19000
a55107d0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:09,JHR,op1,cu3,王五,48000
a55109b0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:07,QLR,op1,cu2,李四,97000
a5510b90-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:04,JHR,op3,cu2,李四,36000
a5510d70-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:58,JHR,op2,cu3,王五,65000
a5510f50-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:34,JHR,op6,cu2,李四,75000
a5511130-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:59,CQR,op1,cu3,王五,80000
a551131a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:23,CQR,op5,cu1,张三,63000
a55114f0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:00,JHR,op5,cu2,李四,94000
a55116c6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:07,JHR,op5,cu1,张三,57000
a55118a6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:14,CQR,op2,cu2,李四,61000
a5511a86-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:30:42,CQR,op3,cu2,李四,71000
a5511c66-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:00,CQR,op3,cu1,张三,74000
a5511e3c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:49,JHR,op3,cu1,张三,47000
a5512026-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:17,QLR,op2,cu2,李四,24000
a55121fc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:15,QLR,op3,cu1,张三,50000
a55123dc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:23,JHR,op1,cu2,李四,28000
