交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a5c22ad2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:55,QLR,op6,cu2,李四,89000
a5c22d66-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:54,QLR,op2,cu3,王五,55000
a5c22f6e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:35,QLR,op6,cu1,张三,47000
a5c23158-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:00,QLR,op2,cu3,王五,52000
a5c23342-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:37,CQR,op3,cu3,王五,81000
a5c23518-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:26,JHR,op6,cu2,李四,17000
a5c23770-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:38,CQR,op3,cu3,王五,7000
a5c23a36-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:20:48,CQR,op5,cu1,张三,89000
a5c23ce8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:35,QLR,op2,cu3,王五,75000
a5c23ef0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:32,CQR,op5,cu2,李四,29000
a5c24184-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:30,CQR,op1,cu2,李四,31000
a5c24396-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:03,CQR,op6,cu2,李四,84000
a5c245b2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:34,JHR,op5,cu3,王五,26000
a5c247b0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:38,JHR,op5,cu1,张三,64000
a5c249ae-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:08,CQR,op5,cu3,王五,14000
a5c24bac-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:54:21,JHR,op4,cu3,王五,30000
a5c24db4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:00,JHR,op1,cu1,张三,76000
a5c24fb2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:24,JHR,op3,cu3,王五,60000
a5c251b0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:57,CQR,op1,cu2,李四,99000
a5c253ae-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:00,CQR,op2,cu1,张三,80000
a5c255b6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:15,CQR,op2,cu1,张三,52000
a5c257b4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:13,CQR,op6,cu3,王五,2000
a5c259bc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:16,CQR,op5,cu1,张三,13000
a5c25bc4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:17,JHR,op3,cu1,张三,90000
a5c25dc2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:33,CQR,op5,cu2,李四,25000
a5c25fca-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:55,JHR,op1,cu3,王五,52000
a5c261c8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:19,CQR,op4,cu2,李四,24000
a5c263d0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:17,JHR,op4,cu1,张三,5000
a5c26614-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:31,QLR,op2,cu2,李四,65000
a5c267e0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:54,CQR,op2,cu3,王五,87000
a5c269b6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:53,JHR,op6,cu3,王五,66000
a5c26b8c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:19,QLR,op5,cu2,李四,16000
