交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a5aa932c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:08,QLR,op5,cu2,李四,15000
a5aa9804-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:15,CQR,op4,cu3,王五,20000
a5aa9ac0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:47,CQR,op2,cu2,李四,33000
a5aa9d18-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:16,JHR,op6,cu2,李四,1000
a5aa9f48-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:29,QLR,op2,cu1,张三,98000
a5aaa164-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:18,QLR,op1,cu1,张三,71000
a5aaa38a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:36,CQR,op3,cu3,王五,51000
a5aaa59c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:27,CQR,op5,cu2,李四,47000
a5aaa7c2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:20,CQR,op1,cu1,张三,28000
a5aaa9d4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:16,QLR,op1,cu2,李四,1000
a5aaabe6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:12,QLR,op1,cu1,张三,31000
a5aaadf8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:48,QLR,op3,cu1,张三,75000
a5aab00a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:34,QLR,op4,cu3,王五,20000
a5aab212-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:17:09,CQR,op5,cu3,王五,42000
a5aab42e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:34,QLR,op1,cu2,李四,43000
a5aab636-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:22,QLR,op6,cu3,王五,28000
a5aab848-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:48,CQR,op4,cu1,张三,95000
