交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a56192b2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:58,JHR,op6,cu1,张三,13000
a5619622-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:31,QLR,op6,cu1,张三,64000
a5619898-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:05,JHR,op6,cu2,李四,26000
a5619b0e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:23,QLR,op4,cu3,王五,88000
a5619d0c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:39,QLR,op4,cu1,张三,99000
a5619ef6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:44,CQR,op3,cu1,张三,94000
a561a0e0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:59,QLR,op3,cu3,王五,39000
a561a2ca-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:00,QLR,op1,cu3,王五,44000
a561a4b4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:48,QLR,op1,cu2,李四,36000
a561a694-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:31,QLR,op6,cu2,李四,1000
a561a87e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:01,QLR,op5,cu3,王五,97000
a561aa68-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:29,JHR,op2,cu3,王五,19000
a561ac48-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:42,JHR,op1,cu2,李四,59000
a561ae28-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:43,QLR,op1,cu3,王五,87000
a561b008-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:10,QLR,op2,cu1,张三,77000
a561b1e8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:33,QLR,op3,cu1,张三,49000
a561b3c8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:36,JHR,op3,cu1,张三,26000
a561b5a8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:06,QLR,op3,cu2,李四,62000
a561b77e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:14:33,JHR,op2,cu1,张三,55000
a561b95e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:17:02,CQR,op6,cu1,张三,16000
a561bb3e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:28,QLR,op2,cu2,李四,19000
a561c0c0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:19,JHR,op3,cu1,张三,85000
a561c3ae-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:05,QLR,op6,cu2,李四,95000
a561c5f2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:32,CQR,op6,cu3,王五,58000
a561c822-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:31,QLR,op1,cu1,张三,48000
a561ca3e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:37,CQR,op2,cu2,李四,81000
a561cc5a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:35,JHR,op2,cu1,张三,22000
a561ce62-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:20:28,QLR,op1,cu3,王五,51000
a561d074-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:08,CQR,op2,cu1,张三,50000
a561d286-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:47,JHR,op2,cu3,王五,48000
a561d498-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:31,QLR,op3,cu1,张三,93000
a561d696-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:36,QLR,op1,cu3,王五,87000
a561d89e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:06,CQR,op1,cu3,王五,43000
a561daa6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:06,QLR,op5,cu3,王五,19000
a561dca4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:15,QLR,op2,cu1,张三,26000
a561dea2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:34,JHR,op5,cu3,王五,45000
a561e0aa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:14,CQR,op6,cu2,李四,16000
a561e2a8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:12,QLR,op4,cu1,张三,55000
a561e4b0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:54,JHR,op6,cu2,李四,42000
a561e6b8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:49,JHR,op5,cu2,李四,13000
a561e910-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:45,CQR,op3,cu1,张三,59000
a561eae6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:44,JHR,op1,cu3,王五,96000
a561ecbc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:51,JHR,op2,cu1,张三,76000
a561ee88-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:26,CQR,op2,cu3,王五,42000
a561f054-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:30,CQR,op3,cu3,王五,99000
a561f82e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:13,QLR,op6,cu2,李四,54000
a561fb30-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:21,CQR,op5,cu2,李四,49000
a561fd88-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:53,CQR,op4,cu3,王五,77000
