交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a5754d98-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:20:44,CQR,op6,cu1,张三,75000
a5755022-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:13,CQR,op1,cu3,王五,16000
a57552ac-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:07,JHR,op6,cu3,王五,87000
a57556d0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:52,CQR,op5,cu3,王五,31000
a5755950-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:47,QLR,op3,cu1,张三,63000
a5755bc6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:49,JHR,op2,cu2,李四,98000
a5755e3c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:58,JHR,op2,cu2,李四,53000
a5756030-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:19,QLR,op1,cu3,王五,51000
a575624c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:45,CQR,op3,cu2,李四,39000
a5756454-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:50,QLR,op4,cu1,张三,3000
a575668e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:09,QLR,op5,cu2,李四,48000
a57568d2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:53,CQR,op5,cu3,王五,64000
a5756abc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:10,JHR,op5,cu3,王五,75000
a5756d0a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:17,JHR,op6,cu1,张三,74000
a5757200-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:58,CQR,op2,cu2,李四,78000
a5757444-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:43,CQR,op3,cu3,王五,81000
a5757656-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:46,QLR,op4,cu1,张三,75000
a5757868-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:20,QLR,op2,cu1,张三,81000
a5757a70-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:07,QLR,op5,cu2,李四,45000
a5757c78-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:12,QLR,op2,cu2,李四,49000
a5757e80-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:53,CQR,op4,cu3,王五,56000
a5758088-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:55,CQR,op6,cu2,李四,76000
a5758290-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:36,JHR,op1,cu1,张三,47000
a5758498-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:22,QLR,op4,cu2,李四,45000
a57586a0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:19,JHR,op6,cu3,王五,25000
a57588b2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:10,CQR,op2,cu1,张三,68000
a5758aba-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:30,QLR,op5,cu3,王五,94000
a5758cc2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:52,QLR,op6,cu3,王五,87000
a5758ec0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:23,CQR,op5,cu2,李四,19000
a57590c8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:52,JHR,op5,cu3,王五,90000
a57592da-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:06,QLR,op4,cu1,张三,4000
a57594d8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:42,CQR,op5,cu1,张三,43000
a57596d6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:42,QLR,op2,cu1,张三,30000
a57598de-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:17:36,QLR,op2,cu2,李四,62000
a5759b36-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:11,CQR,op6,cu3,王五,86000
a5759d3e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:46,QLR,op2,cu1,张三,25000
a5759f50-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:17:05,JHR,op1,cu1,张三,19000
a575a14e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:57,CQR,op6,cu2,李四,39000
a575a37e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:44,QLR,op6,cu3,王五,30000
a575a554-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:07,QLR,op5,cu3,王五,57000
a575a734-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:18,JHR,op5,cu1,张三,7000
a575a90a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:46,CQR,op6,cu3,王五,23000
a575aae0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:01,CQR,op6,cu3,王五,21000
a575acb6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:10,QLR,op3,cu1,张三,13000
a575ae96-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:07,CQR,op2,cu2,李四,38000
a575b06c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:52,JHR,op1,cu3,王五,63000
a575b24c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:17:52,QLR,op2,cu1,张三,99000
a575b418-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:20,CQR,op2,cu1,张三,96000
a575b5ee-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:11,CQR,op3,cu3,王五,93000
a575b7c4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:04,QLR,op4,cu1,张三,69000
a575b99a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:41,QLR,op2,cu3,王五,38000
a575bb70-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:05,QLR,op3,cu2,李四,79000
a575bd46-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:58,CQR,op1,cu1,张三,8000
a575c084-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:02,QLR,op1,cu1,张三,42000
a575c322-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:03,QLR,op3,cu2,李四,57000
a575c584-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:39,JHR,op2,cu1,张三,7000
a575c75a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:15,QLR,op2,cu3,王五,14000
a575c93a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:31,CQR,op6,cu3,王五,60000
