交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a55e9e04-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:00,CQR,op5,cu1,张三,48000
a55ea0ac-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:06,QLR,op4,cu1,张三,57000
a55ea2be-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:15,JHR,op2,cu2,李四,68000
a55ea4a8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:33,JHR,op3,cu2,李四,22000
a55ea688-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:05,CQR,op6,cu1,张三,99000
a55ea85e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:37,QLR,op3,cu1,张三,64000
a55eaa3e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:43,QLR,op5,cu3,王五,74000
a55eac14-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:22,QLR,op5,cu2,李四,20000
a55eadea-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:00,JHR,op6,cu3,王五,55000
a55eafb6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:16,CQR,op3,cu2,李四,73000
a55eb18c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:32,JHR,op2,cu3,王五,9000
a55eb358-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:54,CQR,op2,cu1,张三,80000
a55eb52e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:01,JHR,op3,cu2,李四,11000
a55eb704-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:46,CQR,op1,cu3,王五,63000
a55eb8d0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:00,JHR,op1,cu1,张三,65000
a55ebaa6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:48,QLR,op3,cu1,张三,14000
a55ebc86-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:02,QLR,op4,cu2,李四,45000
a55ebe5c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:58,QLR,op6,cu3,王五,26000
a55ec028-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:16,QLR,op2,cu1,张三,26000
a55ec1f4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:47,QLR,op4,cu1,张三,13000
a55ec3ca-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:20,JHR,op1,cu3,王五,87000
a55ec596-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:27,QLR,op1,cu2,李四,6000
a55ec762-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:04,CQR,op2,cu2,李四,46000
a55ec938-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:52,QLR,op6,cu1,张三,30000
a55ecb04-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:46,JHR,op5,cu1,张三,65000
a55eccd0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:49,CQR,op1,cu3,王五,9000
a55ece9c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:36,QLR,op3,cu3,王五,49000
a55ed072-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:18,JHR,op6,cu2,李四,12000
a55ed23e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:31,CQR,op2,cu3,王五,18000
a55ed40a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:51,CQR,op5,cu2,李四,2000
a55ed66c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:01,JHR,op4,cu1,张三,77000
a55ed8a6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:23,QLR,op3,cu1,张三,44000
a55eda7c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:33,JHR,op6,cu3,王五,17000
a55edc48-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:26,CQR,op2,cu3,王五,24000
a55ede1e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:50,JHR,op1,cu3,王五,22000
a55edfea-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:10,CQR,op1,cu3,王五,52000
a55ee1b6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:37,JHR,op2,cu3,王五,3000
