交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a5eec7fe-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:18,CQR,op3,cu3,王五,41000
a5eeca9c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:36,QLR,op2,cu3,王五,73000
a5eeccb8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:41,JHR,op6,cu1,张三,33000
a5eeceb6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:48,QLR,op4,cu1,张三,81000
a5eed0aa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:52,QLR,op5,cu2,李四,44000
a5eed29e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:40,CQR,op3,cu3,王五,65000
a5eed47e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:30:33,CQR,op6,cu1,张三,95000
a5eed65e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:08,CQR,op2,cu2,李四,2000
a5eed848-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:46,QLR,op1,cu1,张三,11000
a5eeda50-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:30,CQR,op6,cu3,王五,55000
a5eedc3a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:23,QLR,op2,cu2,李四,39000
a5eede1a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:50,QLR,op4,cu1,张三,24000
a5eee004-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:46,CQR,op4,cu2,李四,74000
a5eee1e4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:40,JHR,op2,cu1,张三,23000
a5eee414-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:31,CQR,op4,cu1,张三,80000
a5eee5d6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:37,JHR,op3,cu2,李四,79000
a5eee7ac-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:54,QLR,op5,cu1,张三,10000
a5eee978-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:09,CQR,op1,cu3,王五,81000
a5eeeb4e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:44,JHR,op5,cu2,李四,9000
a5eeed24-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:30:36,CQR,op3,cu3,王五,51000
a5eeeef0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:25,CQR,op1,cu2,李四,79000
a5eef0bc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:10,CQR,op1,cu2,李四,63000
a5eef288-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:06,JHR,op4,cu3,王五,79000
a5eef454-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:33,JHR,op1,cu2,李四,4000
a5eef620-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:14,QLR,op5,cu2,李四,80000
a5eef7ec-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:24,CQR,op1,cu1,张三,10000
a5eef9b8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:25,QLR,op5,cu1,张三,92000
a5eefb84-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:20,CQR,op2,cu2,李四,42000
