交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a5587362-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:37,CQR,op2,cu1,张三,38000
a558760a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:36,JHR,op4,cu1,张三,78000
a5587826-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:34,CQR,op2,cu1,张三,93000
a5587a10-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:28,QLR,op1,cu1,张三,55000
a5587bf0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:25,QLR,op4,cu2,李四,28000
a5587dd0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:37,JHR,op5,cu1,张三,24000
a5587fb0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:55,JHR,op2,cu3,王五,42000
a5588186-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:54,JHR,op4,cu2,李四,5000
a558835c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:40,JHR,op4,cu3,王五,20000
a5588528-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:04,QLR,op3,cu3,王五,84000
a5588708-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:23,QLR,op3,cu3,王五,51000
a55888d4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:34,JHR,op6,cu3,王五,68000
a5588aaa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:19,QLR,op5,cu1,张三,98000
a5588c80-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:03,JHR,op5,cu2,李四,87000
a5589126-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:30,QLR,op5,cu3,王五,86000
a5589432-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:17:00,JHR,op2,cu3,王五,19000
a5589694-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:37,QLR,op4,cu1,张三,50000
a55898ce-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:25,CQR,op6,cu2,李四,46000
a5589aea-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:21,CQR,op3,cu3,王五,90000
a5589d06-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:01,QLR,op3,cu2,李四,16000
