交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a58dbe5a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:45,CQR,op2,cu1,张三,37000
a58dc288-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:17:24,JHR,op2,cu2,李四,74000
a58dc54e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:07,CQR,op2,cu1,张三,15000
a58dc7a6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:31,JHR,op5,cu3,王五,24000
a58dc9cc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:24,QLR,op2,cu3,王五,40000
a58dcbe8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:50,JHR,op5,cu2,李四,72000
a58dcdfa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:00,QLR,op6,cu1,张三,53000
a58dd00c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:07,JHR,op5,cu2,李四,50000
a58dd21e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:49,JHR,op1,cu2,李四,96000
a58dd430-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:53,JHR,op4,cu1,张三,66000
a58dd62e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:24,CQR,op5,cu1,张三,39000
a58dd840-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:59,QLR,op3,cu2,李四,85000
a58dda48-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:01,CQR,op6,cu3,王五,48000
a58ddc50-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:31,QLR,op3,cu3,王五,26000
a58dde62-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:46,JHR,op3,cu1,张三,1000
a58de06a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:47,QLR,op3,cu2,李四,16000
a58de27c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:41,JHR,op3,cu1,张三,99000
a58de48e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:31,CQR,op4,cu2,李四,40000
a58de696-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:28,JHR,op1,cu3,王五,18000
a58de89e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:40,QLR,op4,cu2,李四,9000
a58dea9c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:39,JHR,op5,cu1,张三,33000
a58decae-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:56,QLR,op2,cu2,李四,91000
a58deeb6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:49,CQR,op3,cu1,张三,55000
a58df302-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:49,CQR,op5,cu1,张三,71000
a58df5fa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:54,JHR,op3,cu1,张三,45000
a58df852-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:18,JHR,op5,cu3,王五,49000
a58dfa82-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:21,JHR,op5,cu3,王五,16000
a58dfc9e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:21,JHR,op3,cu1,张三,80000
a58dfea6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:16,CQR,op4,cu2,李四,63000
a58e00b8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:11,CQR,op4,cu2,李四,96000
a58e02c0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:36,CQR,op5,cu2,李四,54000
a58e04be-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:17:54,JHR,op5,cu1,张三,10000
a58e06c6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:58,JHR,op2,cu3,王五,61000
a58e08c4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:26,QLR,op2,cu2,李四,11000
a58e0ac2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:58,QLR,op2,cu1,张三,69000
a58e0cca-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:29,JHR,op2,cu1,张三,89000
a58e0ec8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:32,JHR,op2,cu1,张三,74000
a58e1102-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:03,JHR,op6,cu2,李四,30000
a58e12d8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:40,JHR,op2,cu1,张三,87000
a58e151c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:59,JHR,op4,cu1,张三,87000
a58e1706-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:27,QLR,op6,cu1,张三,42000
a58e18dc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:21,QLR,op3,cu2,李四,77000
a58e1abc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:15,CQR,op6,cu3,王五,9000
a58e1cf6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:41,JHR,op2,cu2,李四,21000
a58e1ecc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:01,CQR,op1,cu3,王五,8000
a58e2106-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:13,CQR,op3,cu3,王五,45000
a58e22fa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:33,JHR,op5,cu3,王五,50000
a58e24d0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:14,QLR,op3,cu1,张三,40000
a58e26ec-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:14:53,QLR,op5,cu3,王五,46000
a58e28f4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:45,CQR,op5,cu2,李四,45000
a58e2ae8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:26,JHR,op6,cu3,王五,61000
a58e2d36-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:36,CQR,op3,cu3,王五,84000
a58e2f0c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:55,CQR,op3,cu3,王五,54000
a58e30e2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:30,CQR,op5,cu2,李四,4000
a58e32b8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:45,JHR,op3,cu1,张三,90000
a58e3498-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:13,CQR,op1,cu1,张三,16000
a58e366e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:42,CQR,op3,cu1,张三,14000
a58e383a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:51,QLR,op2,cu3,王五,66000
a58e3a10-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:59,CQR,op3,cu1,张三,81000
a58e3c54-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:12,QLR,op3,cu1,张三,4000
a58e3e34-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:25,QLR,op3,cu2,李四,27000
a58e40e6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:33,QLR,op5,cu1,张三,6000
a58e42ee-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:21,CQR,op2,cu1,张三,93000
a58e44f6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:39,QLR,op5,cu2,李四,88000
a58e46f4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:26,QLR,op2,cu1,张三,21000
a58e48f2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:04,QLR,op4,cu3,王五,51000
a58e4af0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:31,CQR,op5,cu2,李四,37000
