交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a5a28e66-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:46,CQR,op4,cu1,张三,87000
a5a2915e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:27,QLR,op5,cu3,王五,9000
a5a2938e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:43:03,CQR,op1,cu1,张三,63000
a5a295a0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:26,CQR,op2,cu3,王五,48000
a5a29794-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:41,QLR,op4,cu1,张三,19000
a5a2997e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:55,QLR,op3,cu1,张三,44000
a5a29b5e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:09,CQR,op2,cu1,张三,61000
a5a29d52-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:41,JHR,op2,cu3,王五,22000
a5a29f3c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:04,JHR,op3,cu1,张三,2000
a5a2a126-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:44,CQR,op1,cu1,张三,78000
a5a2a306-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:42,JHR,op1,cu3,王五,31000
a5a2a4f0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:15,JHR,op3,cu2,李四,61000
a5a2a6d0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:11,QLR,op1,cu1,张三,43000
a5a2a8ba-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:16,JHR,op4,cu1,张三,79000
a5a2aa9a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:08,QLR,op2,cu3,王五,87000
a5a2ac84-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:33,JHR,op5,cu3,王五,63000
a5a2ae64-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:23,CQR,op3,cu2,李四,43000
a5a2b044-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:57,QLR,op3,cu3,王五,43000
a5a2b224-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:00,QLR,op2,cu2,李四,99000
a5a2b418-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:30,CQR,op2,cu2,李四,95000
a5a2b5f8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:11,CQR,op4,cu2,李四,31000
a5a2b7d8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:45,QLR,op2,cu3,王五,94000
a5a2b9b8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:23,CQR,op5,cu2,李四,54000
a5a2bb98-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:40,QLR,op6,cu1,张三,54000
a5a2bd78-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:50,JHR,op2,cu1,张三,31000
a5a2bf62-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:40,QLR,op4,cu2,李四,35000
a5a2c14c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:12,QLR,op5,cu1,张三,72000
a5a2c340-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:08,CQR,op1,cu3,王五,16000
