交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a5d5e2e8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:56,JHR,op5,cu2,李四,19000
a5d5e5ae-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:49,CQR,op4,cu2,李四,64000
a5d5e7de-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:53,CQR,op3,cu3,王五,37000
a5d5e9dc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:56,JHR,op4,cu1,张三,7000
a5d5ebc6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:06,CQR,op1,cu3,王五,69000
a5d5edb0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:43,QLR,op5,cu3,王五,2000
a5d5ef90-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:30:22,CQR,op1,cu3,王五,22000
a5d5f170-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:54,CQR,op1,cu2,李四,39000
a5d5f350-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:30,CQR,op1,cu1,张三,5000
a5d5f530-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:42,JHR,op3,cu1,张三,63000
a5d5f710-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:29,JHR,op2,cu3,王五,8000
a5d5f8f0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:32,JHR,op4,cu1,张三,25000
a5d5fac6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:18,CQR,op2,cu1,张三,90000
a5d5fc9c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:19,QLR,op2,cu1,张三,79000
a5d5fe7c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:43,QLR,op1,cu1,张三,46000
a5d6005c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:00,CQR,op1,cu2,李四,87000
a5d6023c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:12,CQR,op6,cu3,王五,2000
a5d6041c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:59,QLR,op5,cu3,王五,16000
a5d605f2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:55,JHR,op6,cu3,王五,73000
a5d607d2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:37,JHR,op3,cu1,张三,77000
a5d609a8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:13,JHR,op5,cu2,李四,25000
a5d60b7e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:03,JHR,op1,cu3,王五,29000
a5d610c4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:42,QLR,op6,cu1,张三,19000
a5d616be-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:32,CQR,op6,cu3,王五,73000
a5d61df8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:11,CQR,op5,cu3,王五,39000
a5d62442-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:44,QLR,op5,cu3,王五,34000
a5d62708-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:54:41,CQR,op3,cu3,王五,14000
a5d6294c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:03,QLR,op5,cu3,王五,5000
a5d62b72-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:59,QLR,op3,cu3,王五,94000
a5d62d84-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:15,QLR,op4,cu2,李四,85000
a5d62f96-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:43,QLR,op6,cu2,李四,12000
a5d631a8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:27,QLR,op3,cu1,张三,30000
a5d633b0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:40,CQR,op4,cu1,张三,73000
a5d635b8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:20:03,QLR,op2,cu2,李四,88000
a5d637d4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:59,JHR,op3,cu3,王五,62000
a5d63a36-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:58,CQR,op2,cu3,王五,93000
a5d63c20-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:19,QLR,op3,cu2,李四,81000
a5d63e0a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:27,CQR,op6,cu1,张三,79000
a5d63ffe-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:24,JHR,op1,cu2,李四,27000
a5d641f2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:10,QLR,op2,cu1,张三,72000
a5d643dc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:37,QLR,op4,cu3,王五,45000
a5d645c6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:17,JHR,op5,cu2,李四,95000
a5d647b0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:52,QLR,op3,cu2,李四,12000
a5d6499a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:27,CQR,op1,cu1,张三,95000
a5d64b84-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:56,CQR,op4,cu2,李四,1000
a5d64d6e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:54:01,JHR,op4,cu2,李四,26000
a5d64f76-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:57,QLR,op2,cu2,李四,13000
a5d6516a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:04,CQR,op1,cu1,张三,45000
a5d65354-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:30,CQR,op4,cu2,李四,29000
