交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a51c0dc8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:33,JHR,op3,cu1,张三,6000
a51c107a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:59,CQR,op6,cu2,李四,64000
a51c12b4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:04,CQR,op3,cu1,张三,39000
a51c14da-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:27,CQR,op2,cu1,张三,68000
a51c16f6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:43,JHR,op3,cu1,张三,30000
a51c1908-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:57,JHR,op1,cu1,张三,20000
a51c1b1a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:13,QLR,op2,cu3,王五,49000
a51c1d36-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:00,CQR,op1,cu1,张三,95000
a51c1f3e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:37,QLR,op2,cu3,王五,60000
a51c2150-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:12,JHR,op6,cu3,王五,64000
a51c234e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:36,CQR,op6,cu2,李四,25000
a51c2560-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:41,CQR,op3,cu3,王五,54000
a51c2768-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:55,JHR,op3,cu2,李四,52000
a51c298e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:59,JHR,op1,cu2,李四,42000
a51c2b96-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:38,QLR,op2,cu2,李四,16000
a51c2d9e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:07,JHR,op6,cu3,王五,78000
a51c2fa6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:44,CQR,op2,cu2,李四,67000
a51c321c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:52,JHR,op3,cu3,王五,88000
a51c3474-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:25,JHR,op2,cu1,张三,14000
a51c364a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:43,JHR,op1,cu2,李四,69000
a51c3820-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:36,QLR,op5,cu3,王五,93000
a51c39ec-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:50,CQR,op1,cu3,王五,74000
a51c3bb8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:12,CQR,op5,cu1,张三,86000
a51c3d84-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:11,CQR,op5,cu2,李四,91000
a51c3f50-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:40,QLR,op6,cu3,王五,16000
a51c411c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:48,QLR,op1,cu3,王五,97000
a51c42e8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:17,CQR,op2,cu1,张三,28000
a51c44b4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:52,JHR,op4,cu3,王五,11000
a51c4680-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:12,JHR,op6,cu3,王五,97000
a51c4842-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:25,CQR,op2,cu1,张三,95000
a51c4a0e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:34,CQR,op5,cu2,李四,17000
a51c4bda-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:24,JHR,op6,cu2,李四,3000
a51c4da6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:03,CQR,op3,cu3,王五,97000
a51c4f72-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:06,CQR,op5,cu1,张三,80000
a51c513e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:48,QLR,op2,cu3,王五,66000
a51c5382-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:56,CQR,op3,cu3,王五,44000
a51c55bc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:37,JHR,op6,cu3,王五,21000
a51c57ba-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:42,CQR,op3,cu3,王五,42000
a51c59b8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:50,QLR,op1,cu3,王五,8000
a51c5e2c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:59,QLR,op5,cu3,王五,69000
a51c635e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:41,QLR,op3,cu3,王五,35000
a51c682c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:03,JHR,op6,cu3,王五,14000
a51c6b7e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:32,JHR,op2,cu2,李四,42000
a51c6e26-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:01,JHR,op5,cu1,张三,43000
a51c7092-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:32,JHR,op3,cu1,张三,31000
a51c72e0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:24,JHR,op2,cu1,张三,20000
a51c74f2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:07,JHR,op4,cu3,王五,49000
a51c7704-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:17:53,QLR,op5,cu2,李四,36000
a51c790c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:33,CQR,op2,cu3,王五,5000
a51c7b1e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:40,QLR,op1,cu2,李四,38000
a51c7d26-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:48,JHR,op5,cu3,王五,70000
a51c7f6a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:42,JHR,op6,cu3,王五,40000
a51c814a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:14:23,QLR,op6,cu1,张三,31000
a51c832a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:30:19,QLR,op5,cu3,王五,6000
a51c850a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:58,QLR,op2,cu3,王五,94000
a51c86e0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:55,JHR,op2,cu3,王五,99000
a51c88c0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:58,QLR,op2,cu2,李四,37000
a51c8a96-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:10,JHR,op4,cu2,李四,6000
a51c8c76-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:44,QLR,op1,cu3,王五,38000
a51c904a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:12,JHR,op4,cu2,李四,21000
a51c9392-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:25,QLR,op6,cu1,张三,10000
a51c95d6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:35,CQR,op5,cu3,王五,86000
a51c9842-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:15,CQR,op1,cu2,李四,22000
a51c9a2c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:33,QLR,op3,cu2,李四,65000
a51c9c02-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:20,JHR,op6,cu2,李四,69000
a51c9de2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:39,JHR,op2,cu1,张三,33000
a51c9fae-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:43:22,CQR,op4,cu1,张三,58000
a51ca184-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:22,CQR,op6,cu1,张三,34000
a51ca350-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:35,JHR,op6,cu1,张三,26000
a51ca526-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:14,QLR,op2,cu1,张三,68000
a51ca6fc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:32,JHR,op1,cu2,李四,29000
