交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a5eb06fa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:31,CQR,op1,cu1,张三,68000
a5eb0c04-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:54,JHR,op3,cu1,张三,85000
a5eb0fe2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:32,JHR,op6,cu2,李四,18000
a5eb1398-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:22,QLR,op2,cu3,王五,21000
a5eb1672-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:37,JHR,op5,cu3,王五,23000
a5eb1adc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:20:58,CQR,op4,cu3,王五,75000
a5eb20ea-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:43,JHR,op2,cu3,王五,8000
a5eb2496-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:41,QLR,op2,cu1,张三,98000
a5eb2978-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:08,JHR,op5,cu1,张三,99000
a5eb2be4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:50,QLR,op1,cu3,王五,15000
a5eb2e00-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:14,JHR,op4,cu1,张三,75000
a5eb3026-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:29,QLR,op2,cu2,李四,93000
a5eb322e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:17,JHR,op6,cu1,张三,15000
a5eb344a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:22,CQR,op4,cu3,王五,90000
a5eb3652-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:33,JHR,op6,cu3,王五,61000
a5eb385a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:53,JHR,op6,cu3,王五,52000
a5eb3a6c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:05,JHR,op4,cu2,李四,15000
a5eb3c74-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:54,QLR,op1,cu1,张三,27000
a5eb3e86-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:40,QLR,op3,cu2,李四,28000
a5eb4084-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:53,CQR,op4,cu3,王五,64000
a5eb42fa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:55,JHR,op1,cu1,张三,66000
a5eb44e4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:43:32,CQR,op3,cu3,王五,25000
a5eb46ce-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:29,CQR,op4,cu3,王五,97000
a5eb48b8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:20,JHR,op1,cu3,王五,64000
a5eb4b42-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:26,CQR,op5,cu1,张三,46000
a5eb4e80-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:55,QLR,op6,cu2,李四,62000
a5eb50a6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:16,JHR,op6,cu3,王五,17000
a5eb52e0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:41,QLR,op3,cu3,王五,87000
a5eb5524-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:11,JHR,op3,cu2,李四,38000
a5eb575e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:43:34,JHR,op5,cu1,张三,3000
a5eb59c0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:12,CQR,op3,cu2,李四,15000
a5eb5bfa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:17,QLR,op5,cu2,李四,41000
a5eb5e52-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:45,CQR,op2,cu1,张三,10000
