交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a54cdcb4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:30,QLR,op1,cu2,李四,72000
a54cdfac-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:43,JHR,op2,cu3,王五,98000
a54ce25e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:23,CQR,op3,cu1,张三,71000
a54ce45c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:41,JHR,op5,cu2,李四,1000
a54ce65a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:32,JHR,op5,cu1,张三,30000
a54ce844-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:31,QLR,op6,cu2,李四,54000
a54cea24-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:23,QLR,op2,cu1,张三,1000
a54cec0e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:21,CQR,op3,cu2,李四,50000
a54cedf8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:45,JHR,op4,cu1,张三,70000
a54cefd8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:32,CQR,op4,cu3,王五,3000
a54cf1c2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:13,CQR,op2,cu2,李四,39000
a54cf3ac-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:52,CQR,op1,cu2,李四,31000
a54cf596-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:20,CQR,op6,cu1,张三,92000
a54cf776-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:34,QLR,op4,cu2,李四,24000
a54cf960-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:53,JHR,op6,cu3,王五,35000
a54cfb4a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:04,JHR,op1,cu1,张三,97000
a54cfd2a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:36,QLR,op6,cu3,王五,17000
a54cff0a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:15,QLR,op5,cu1,张三,93000
a54d00ea-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:43:14,CQR,op1,cu1,张三,98000
a54d02ca-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:30,CQR,op4,cu3,王五,99000
a54d04b4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:08,JHR,op4,cu1,张三,68000
a54d0694-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:51,CQR,op3,cu3,王五,96000
a54d0874-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:45,JHR,op4,cu3,王五,53000
