交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a552ea78-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:16,CQR,op2,cu2,李四,14000
a552ed0c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:58,CQR,op5,cu3,王五,39000
a552ef1e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:13,QLR,op3,cu2,李四,22000
a552f112-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:00,CQR,op2,cu1,张三,57000
a552f360-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:56,JHR,op6,cu1,张三,15000
a552f55e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:29,QLR,op2,cu1,张三,55000
a552f9f0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:13,CQR,op2,cu3,王五,7000
a552fd74-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:41,CQR,op6,cu2,李四,10000
a552ffd6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:01,CQR,op2,cu3,王五,93000
a5530206-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:26,CQR,op4,cu3,王五,3000
a5530422-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:20,JHR,op5,cu2,李四,42000
a553062a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:32,QLR,op3,cu3,王五,59000
a553083c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:53,QLR,op5,cu1,张三,56000
a5530a44-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:47,CQR,op4,cu2,李四,57000
a5530c42-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:41,JHR,op4,cu3,王五,47000
a5530e40-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:26,QLR,op1,cu2,李四,69000
a553103e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:45,CQR,op4,cu2,李四,27000
a553123c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:43:16,CQR,op4,cu1,张三,53000
a5531444-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:01,QLR,op1,cu1,张三,39000
a5531642-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:08,QLR,op4,cu1,张三,85000
a5531840-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:41,QLR,op6,cu1,张三,89000
a5531a34-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:23,QLR,op6,cu3,王五,55000
a5531c3c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:44,QLR,op2,cu3,王五,3000
a5531e3a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:09,JHR,op2,cu3,王五,83000
a5532042-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:06,CQR,op3,cu3,王五,88000
a5532236-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:21,QLR,op4,cu2,李四,97000
a553242a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:27,CQR,op3,cu2,李四,80000
a5532628-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:24,JHR,op3,cu1,张三,58000
a5532858-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:04,QLR,op5,cu2,李四,54000
a5532a6a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:42,QLR,op1,cu3,王五,62000
a5532c72-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:43,JHR,op3,cu1,张三,69000
a5532e70-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:19,QLR,op2,cu2,李四,72000
a553306e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:20:36,QLR,op6,cu3,王五,5000
a5533276-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:02,JHR,op1,cu3,王五,24000
a553347e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:17,JHR,op4,cu2,李四,75000
a553367c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:53,QLR,op5,cu2,李四,54000
a553387a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:34,CQR,op2,cu3,王五,51000
a5533a78-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:43,CQR,op5,cu1,张三,22000
a5533c80-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:18,JHR,op3,cu2,李四,29000
a5533e7e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:14:08,JHR,op3,cu2,李四,34000
a55340d6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:54,QLR,op5,cu3,王五,38000
a55342d4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:14:53,CQR,op2,cu2,李四,89000
a55344dc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:09,QLR,op3,cu1,张三,89000
a55346da-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:37,CQR,op3,cu2,李四,58000
a5534d06-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:18,QLR,op3,cu3,王五,99000
a55352c4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:22,JHR,op6,cu1,张三,22000
a5535698-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:22,QLR,op6,cu1,张三,89000
a55358e6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:42,JHR,op4,cu1,张三,94000
a5535b02-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:43,JHR,op5,cu3,王五,26000
a5535d14-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:10,JHR,op4,cu2,李四,4000
a5535f9e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:22,CQR,op3,cu2,李四,42000
a55361e2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:48,CQR,op5,cu2,李四,99000
a55363fe-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:17:11,JHR,op6,cu1,张三,63000
a5536606-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:54,QLR,op2,cu2,李四,73000
a5536818-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:20,JHR,op3,cu3,王五,6000
a5536a2a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:11,JHR,op1,cu1,张三,37000
a5536c28-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:43:26,CQR,op2,cu1,张三,81000
a5536e3a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:17:01,QLR,op3,cu3,王五,74000
a5537038-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:56,CQR,op5,cu1,张三,19000
a5537240-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:29,CQR,op5,cu2,李四,89000
a553743e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:52,JHR,op5,cu3,王五,61000
a553763c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:17,QLR,op5,cu3,王五,72000
a553783a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:30:24,JHR,op3,cu1,张三,59000
a5537a38-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:33,QLR,op2,cu3,王五,44000
a5537c36-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:43,JHR,op4,cu2,李四,61000
a5537e34-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:07,QLR,op3,cu3,王五,94000
a5538032-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:09,CQR,op4,cu2,李四,11000
a5538230-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:36,CQR,op5,cu1,张三,67000
a553842e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:05,JHR,op2,cu2,李四,73000
a553862c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:43,QLR,op6,cu2,李四,63000
a553882a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:10,QLR,op2,cu2,李四,23000
a5538a28-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:22,JHR,op6,cu3,王五,74000
a5538c30-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:43:34,CQR,op4,cu1,张三,59000
a5538e2e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:02,CQR,op3,cu3,王五,13000
a5539036-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:36,QLR,op5,cu3,王五,3000
a5539234-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:40,CQR,op3,cu3,王五,84000
a553943c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:41,JHR,op3,cu2,李四,57000
a553964e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:05,QLR,op6,cu3,王五,15000
a553984c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:45,JHR,op3,cu1,张三,87000
a5539a4a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:20,JHR,op6,cu3,王五,28000
a5539c48-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:31,CQR,op1,cu3,王五,91000
a5539e46-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:17:55,QLR,op6,cu2,李四,14000
a553a044-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:08,QLR,op3,cu3,王五,3000
a553a242-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:31,JHR,op1,cu1,张三,41000
a553a440-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:25,JHR,op6,cu2,李四,83000
a553a65c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:06,JHR,op1,cu1,张三,47000
a553a85a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:40,QLR,op3,cu2,李四,6000
a553aa62-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:51,CQR,op5,cu1,张三,86000
a553ac56-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:41,QLR,op3,cu1,张三,41000
a553ae5e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:24,CQR,op5,cu1,张三,82000
a553b05c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:08,QLR,op2,cu1,张三,46000
a553b250-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:17,CQR,op3,cu3,王五,90000
a553b44e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:43,CQR,op6,cu3,王五,25000
a553b656-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:48,QLR,op3,cu3,王五,18000
a553b854-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:14,QLR,op5,cu2,李四,84000
a553ba52-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:36,QLR,op5,cu2,李四,73000
a553bc50-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:39,CQR,op1,cu3,王五,33000
a553be4e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:24,QLR,op6,cu1,张三,55000
a553c04c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:39,CQR,op4,cu1,张三,80000
a553c24a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:24,QLR,op6,cu3,王五,5000
a553c452-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:29,CQR,op2,cu3,王五,11000
a553c6fa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:27,QLR,op5,cu2,李四,90000
a553c902-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:00,QLR,op4,cu2,李四,8000
a553cb0a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:37,CQR,op6,cu2,李四,51000
a553cd1c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:23,JHR,op2,cu1,张三,28000
