交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a52e2a12-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:10,CQR,op3,cu1,张三,29000
a52e2d0a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:30:51,QLR,op2,cu3,王五,29000
a52e2f58-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:25,CQR,op4,cu3,王五,49000
a52e317e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:53,QLR,op6,cu3,王五,66000
a52e339a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:46,QLR,op5,cu3,王五,32000
a52e361a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:05,CQR,op1,cu3,王五,74000
a52e37fa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:07,QLR,op6,cu3,王五,93000
a52e39da-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:42,CQR,op4,cu3,王五,38000
a52e3bc4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:42,QLR,op2,cu2,李四,70000
a52e3da4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:51,CQR,op3,cu1,张三,35000
a52e3f7a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:57,CQR,op4,cu3,王五,2000
a52e415a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:03,JHR,op1,cu3,王五,90000
a52e433a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:17,QLR,op2,cu2,李四,88000
a52e4524-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:08,QLR,op5,cu1,张三,29000
a52e470e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:44,QLR,op6,cu1,张三,24000
a52e48ee-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:32,JHR,op5,cu1,张三,44000
a52e4ace-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:15,JHR,op1,cu3,王五,60000
a52e4ca4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:52,JHR,op5,cu2,李四,35000
a52e4e84-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:49,CQR,op1,cu1,张三,91000
a52e5064-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:25,QLR,op1,cu1,张三,73000
a52e524e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:02,JHR,op2,cu1,张三,43000
a52e542e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:33,JHR,op2,cu3,王五,14000
a52e5618-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:40,QLR,op4,cu2,李四,89000
a52e5802-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:14,CQR,op4,cu2,李四,11000
a52e59d8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:53,JHR,op3,cu2,李四,54000
a52e5bb8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:18,QLR,op2,cu2,李四,62000
a52e5d98-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:37,CQR,op1,cu3,王五,64000
a52e5f82-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:57,QLR,op2,cu2,李四,95000
a52e6162-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:38,QLR,op6,cu3,王五,88000
a52e6342-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:00,CQR,op4,cu2,李四,38000
a52e6522-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:23,QLR,op2,cu3,王五,74000
a52e66f8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:22,JHR,op6,cu2,李四,34000
a52e68d8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:05,CQR,op6,cu1,张三,93000
a52e6ab8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:34,CQR,op5,cu1,张三,90000
a52e6c98-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:09,QLR,op1,cu1,张三,4000
