交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a5cc3bee-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:12,QLR,op4,cu2,李四,36000
a5cc40da-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:39,QLR,op6,cu3,王五,95000
a5cc4378-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:01,JHR,op5,cu3,王五,73000
a5cc45d0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:40,CQR,op2,cu1,张三,67000
a5cc4b66-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:40,JHR,op1,cu1,张三,39000
a5cc4dd2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:52,JHR,op1,cu2,李四,19000
a5cc508e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:42,CQR,op1,cu1,张三,95000
a5cc54b2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:01,CQR,op6,cu2,李四,19000
a5cc58f4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:06,CQR,op5,cu1,张三,50000
a5cc5e26-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:19,JHR,op6,cu3,王五,62000
a5cc6452-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:56,JHR,op2,cu3,王五,16000
a5cc6b46-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:43,QLR,op1,cu1,张三,84000
a5cc6e2a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:44,CQR,op4,cu3,王五,30000
a5cc70a0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:16,CQR,op6,cu3,王五,25000
a5cc735c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:10,QLR,op6,cu2,李四,33000
a5cc7672-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:54,JHR,op2,cu2,李四,47000
a5cc78b6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:58,JHR,op3,cu2,李四,4000
a5cc7adc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:58,CQR,op5,cu2,李四,28000
a5cc7ce4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:35,JHR,op5,cu1,张三,12000
a5cc8126-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:58,QLR,op1,cu2,李四,51000
a5cc8aea-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:45,QLR,op5,cu2,李四,57000
a5cc8e28-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:06,CQR,op1,cu3,王五,75000
a5cc92e2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:40,CQR,op2,cu1,张三,24000
a5cc9936-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:23,CQR,op6,cu1,张三,62000
a5cc9c42-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:31,CQR,op2,cu1,张三,10000
a5cc9ecc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:43,JHR,op1,cu3,王五,51000
a5cca37c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:42,CQR,op2,cu1,张三,2000
a5ccabf6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:58,QLR,op1,cu2,李四,19000
a5ccb128-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:15,JHR,op3,cu1,张三,81000
a5ccb40c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:32,QLR,op3,cu3,王五,17000
a5ccbb6e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:09,CQR,op5,cu2,李四,98000
a5ccbe98-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:32,QLR,op5,cu3,王五,18000
a5ccc104-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:00,QLR,op2,cu1,张三,52000
a5ccc578-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:30:05,QLR,op2,cu1,张三,54000
a5ccc85c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:32,JHR,op3,cu3,王五,66000
a5cccaaa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:14:53,CQR,op6,cu3,王五,2000
a5ccccda-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:30,QLR,op3,cu2,李四,97000
a5ccceec-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:12,QLR,op1,cu2,李四,47000
a5ccd0fe-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:23,CQR,op5,cu2,李四,85000
a5ccd306-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:11,JHR,op3,cu2,李四,9000
a5ccd50e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:10,JHR,op1,cu3,王五,5000
a5ccd716-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:22,CQR,op2,cu3,王五,68000
a5ccd91e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:21,QLR,op1,cu1,张三,79000
a5ccdb26-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:09,JHR,op1,cu2,李四,2000
a5ccdd24-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:42,QLR,op6,cu3,王五,60000
a5ccdf2c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:59,JHR,op5,cu3,王五,54000
a5cce24c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:48,QLR,op2,cu2,李四,60000
a5cce4d6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:20:18,JHR,op2,cu3,王五,81000
a5cce710-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:43,QLR,op1,cu2,李四,90000
