交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a546c5e0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:27,QLR,op5,cu3,王五,27000
a546c874-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:47,QLR,op5,cu3,王五,47000
a546ca90-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:45,QLR,op4,cu2,李四,95000
a546cc84-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:31,CQR,op4,cu1,张三,17000
a546ce6e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:20,JHR,op3,cu3,王五,9000
a546d04e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:45,CQR,op4,cu1,张三,41000
a546d22e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:32,JHR,op1,cu3,王五,30000
a546d40e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:07,JHR,op3,cu1,张三,2000
a546d616-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:12,QLR,op2,cu2,李四,76000
a546d972-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:49,CQR,op5,cu2,李四,63000
a546db8e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:42,JHR,op1,cu1,张三,11000
a546dd96-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:07,QLR,op1,cu2,李四,31000
a546df9e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:39,QLR,op1,cu2,李四,51000
a546e1a6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:07,JHR,op2,cu3,王五,46000
a546e3ae-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:15,JHR,op5,cu1,张三,15000
a546e5b6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:34,QLR,op4,cu1,张三,16000
a546e7c8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:43:04,CQR,op4,cu2,李四,15000
a546e9da-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:57,QLR,op5,cu2,李四,78000
a546ebe2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:40,JHR,op1,cu1,张三,57000
a546edea-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:04,CQR,op2,cu1,张三,76000
a546eff2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:36,QLR,op3,cu1,张三,85000
a546f1f0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:47,JHR,op5,cu1,张三,42000
a546f3f8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:14,CQR,op4,cu2,李四,54000
a546f5f6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:33,JHR,op1,cu3,王五,63000
a546f808-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:52,QLR,op4,cu3,王五,10000
a546fa10-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:33,JHR,op3,cu3,王五,22000
a546fc18-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:13,CQR,op5,cu1,张三,54000
a546fe20-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:49,QLR,op3,cu1,张三,41000
a5470032-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:34,JHR,op5,cu2,李四,59000
a547023a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:43,CQR,op1,cu3,王五,88000
a5470474-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:47,QLR,op5,cu1,张三,90000
a547065e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:51,JHR,op6,cu3,王五,21000
a5470834-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:33,JHR,op6,cu2,李四,34000
a5470a14-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:00,JHR,op1,cu3,王五,40000
a5470c12-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:29,JHR,op4,cu3,王五,68000
a5470df2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:14,CQR,op5,cu3,王五,57000
a5470fc8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:40,CQR,op4,cu2,李四,88000
a5471194-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:44,CQR,op4,cu1,张三,72000
a5471374-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:33,JHR,op2,cu1,张三,94000
