交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a52166b0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:54,QLR,op5,cu3,王五,79000
a5216958-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:29,QLR,op1,cu3,王五,13000
a5216b74-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:55,QLR,op4,cu2,李四,50000
a5216d5e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:11,QLR,op2,cu1,张三,38000
a5216f48-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:36,CQR,op6,cu3,王五,49000
a5217128-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:17,QLR,op4,cu1,张三,10000
a5217308-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:28,QLR,op2,cu3,王五,63000
a5217588-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:24,CQR,op1,cu3,王五,32000
a5217786-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:35,CQR,op5,cu1,张三,97000
a52179ca-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:34,CQR,op5,cu3,王五,48000
a5217ba0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:34,QLR,op2,cu1,张三,49000
a5217d80-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:25,QLR,op5,cu2,李四,78000
a5217f60-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:14:31,CQR,op2,cu2,李四,22000
a5218136-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:38,QLR,op2,cu2,李四,66000
a5218316-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:34,JHR,op2,cu1,张三,21000
a52184ec-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:10,CQR,op2,cu2,李四,52000
a52186c2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:18,JHR,op3,cu1,张三,67000
a5218898-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:59,CQR,op2,cu1,张三,74000
a5218a78-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:35,JHR,op1,cu2,李四,29000
a5218c4e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:07,CQR,op5,cu1,张三,92000
a5218e2e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:34,QLR,op3,cu2,李四,32000
a5219004-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:16,JHR,op4,cu1,张三,81000
a52191e4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:04,CQR,op3,cu2,李四,15000
a52193ba-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:18,JHR,op3,cu3,王五,63000
a521959a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:16,JHR,op1,cu3,王五,98000
a521977a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:29,CQR,op1,cu3,王五,84000
a5219950-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:45,JHR,op6,cu3,王五,28000
a5219b26-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:57,JHR,op2,cu2,李四,89000
a5219cfc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:23,CQR,op2,cu3,王五,24000
a5219ed2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:30:54,JHR,op2,cu3,王五,1000
a521a0b2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:47,QLR,op6,cu1,张三,60000
a521a332-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:44,QLR,op5,cu3,王五,93000
a521a558-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:02,QLR,op1,cu3,王五,49000
a521a9d6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:54:09,JHR,op5,cu2,李四,47000
a521ac92-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:49,JHR,op5,cu2,李四,71000
a521aed6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:16,JHR,op2,cu2,李四,37000
a521b2be-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:14:45,JHR,op2,cu1,张三,70000
a521b5ac-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:33,JHR,op3,cu3,王五,83000
a521b804-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:46,CQR,op3,cu3,王五,19000
a521ba20-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:07,JHR,op3,cu3,王五,76000
a521bc32-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:18,JHR,op5,cu3,王五,17000
a521be44-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:20:34,CQR,op3,cu3,王五,76000
a521c04c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:27,QLR,op4,cu3,王五,14000
a521c254-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:15,QLR,op6,cu1,张三,2000
a521c45c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:25,QLR,op2,cu1,张三,82000
a521c664-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:26,JHR,op5,cu1,张三,24000
a521c86c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:39,JHR,op2,cu1,张三,47000
a521ca74-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:33,JHR,op6,cu1,张三,98000
a521cc7c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:20,JHR,op5,cu1,张三,23000
a521ce84-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:41,CQR,op6,cu3,王五,58000
a521d0be-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:48,JHR,op2,cu3,王五,13000
a521d294-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:29,CQR,op4,cu3,王五,27000
a521d46a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:41,JHR,op5,cu1,张三,67000
