交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a5722870-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:35,CQR,op1,cu3,王五,66000
a5722b18-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:45,CQR,op2,cu1,张三,36000
a5722d48-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:18,JHR,op2,cu3,王五,51000
a5722f50-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:33,QLR,op4,cu1,张三,60000
a5723144-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:30:53,CQR,op4,cu2,李四,10000
a572332e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:47,CQR,op5,cu2,李四,86000
a572350e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:01,CQR,op6,cu3,王五,78000
a57236ee-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:30,QLR,op6,cu1,张三,80000
a57238ce-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:29,JHR,op5,cu1,张三,88000
a5723aae-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:50,JHR,op1,cu1,张三,56000
a5723c8e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:49,QLR,op5,cu3,王五,15000
a5723e6e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:11,JHR,op6,cu2,李四,16000
a5724058-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:39,QLR,op5,cu1,张三,39000
a5724242-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:00,QLR,op2,cu1,张三,54000
a5724422-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:08,QLR,op3,cu3,王五,92000
a5724602-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:25,CQR,op4,cu3,王五,61000
a57247e2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:12:43,QLR,op1,cu2,李四,40000
a57249c2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:55,CQR,op2,cu3,王五,63000
a5724bac-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:17:19,JHR,op1,cu2,李四,57000
a5724d8c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:53,JHR,op6,cu1,张三,22000
