交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a58a96d0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:54,JHR,op6,cu2,李四,39000
a58a996e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:06,CQR,op2,cu1,张三,37000
a58a9b80-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:48,JHR,op1,cu3,王五,18000
a58a9d74-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:37,QLR,op4,cu1,张三,29000
a58a9f68-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:05,CQR,op3,cu2,李四,35000
a58aa13e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:59,JHR,op6,cu2,李四,11000
a58aa31e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:17:10,JHR,op6,cu2,李四,27000
a58aa4fe-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:20,CQR,op4,cu1,张三,30000
a58aa6de-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:09,JHR,op3,cu1,张三,58000
a58aa8b4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:45,JHR,op5,cu3,王五,32000
a58aaa8a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:49,JHR,op3,cu2,李四,37000
a58aac60-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:30:25,QLR,op6,cu3,王五,7000
a58aae4a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:26,QLR,op3,cu2,李四,2000
a58ab020-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:30:35,QLR,op5,cu3,王五,7000
a58ab39a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:06,JHR,op4,cu2,李四,34000
a58ab5ac-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:16,QLR,op6,cu2,李四,44000
a58ab7b4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:13,CQR,op5,cu2,李四,85000
a58ab9bc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:31,JHR,op2,cu1,张三,33000
a58abbc4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:21,JHR,op5,cu1,张三,58000
a58abdcc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:58,CQR,op1,cu3,王五,38000
a58abfd4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:59,CQR,op2,cu3,王五,80000
a58ac1dc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:57,JHR,op5,cu1,张三,69000
a58ac3da-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:12,CQR,op6,cu2,李四,35000
a58ac5e2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:52,JHR,op4,cu2,李四,95000
a58ac7ea-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:15,JHR,op4,cu3,王五,61000
a58ac9f2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:36,QLR,op4,cu3,王五,91000
a58acbf0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:49,JHR,op2,cu1,张三,67000
a58acdf8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:58,CQR,op5,cu3,王五,42000
a58ad000-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:06,CQR,op2,cu1,张三,73000
a58ad208-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:56,CQR,op4,cu1,张三,88000
a58ad410-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:18,JHR,op4,cu2,李四,61000
a58ad618-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:54,JHR,op3,cu1,张三,84000
a58ad82a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:49,CQR,op5,cu1,张三,25000
