交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a54dcc82-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:46,QLR,op3,cu1,张三,83000
a54dcf20-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:23,QLR,op5,cu3,王五,25000
a54dd146-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:45,QLR,op1,cu2,李四,34000
a54dd34e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:14,JHR,op2,cu3,王五,27000
a54dd542-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:20,JHR,op1,cu2,李四,20000
a54dd722-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:16,CQR,op6,cu3,王五,11000
a54dd902-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:51,QLR,op6,cu3,王五,34000
a54ddaf6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:48,CQR,op4,cu1,张三,72000
a54ddcd6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:35,QLR,op2,cu1,张三,65000
a54ddeb6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:30,CQR,op5,cu3,王五,46000
a54de0a0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:20:57,QLR,op2,cu3,王五,41000
a54de280-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:30,JHR,op1,cu1,张三,34000
a54de460-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:46,CQR,op6,cu3,王五,18000
a54de640-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:52,JHR,op1,cu3,王五,16000
a54de820-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:12,CQR,op6,cu1,张三,20000
a54dea00-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:22,CQR,op1,cu1,张三,19000
a54debe0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:22,QLR,op1,cu3,王五,82000
a54dedc0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:03,QLR,op4,cu2,李四,18000
a54deffa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:48,JHR,op5,cu3,王五,79000
a54df1f8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:03,CQR,op2,cu3,王五,64000
a54df400-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:11,CQR,op5,cu3,王五,23000
a54df5f4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:58,CQR,op2,cu1,张三,61000
