交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a5360a5c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:12,CQR,op6,cu1,张三,78000
a5360cd2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:54:07,CQR,op6,cu1,张三,2000
a5360eda-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:06,QLR,op2,cu3,王五,81000
a53610b0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:01,JHR,op6,cu3,王五,18000
a5361290-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:59,QLR,op2,cu2,李四,10000
a536145c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:13,QLR,op3,cu2,李四,8000
a5361628-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:24,CQR,op4,cu1,张三,6000
a53617f4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:07,QLR,op6,cu3,王五,88000
a53619c0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:17,JHR,op1,cu1,张三,82000
a5361b8c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:20,JHR,op1,cu3,王五,59000
a5361d58-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:56,JHR,op4,cu1,张三,82000
a5361f1a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:58,JHR,op2,cu1,张三,46000
a536224e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:34,CQR,op1,cu3,王五,18000
a5362730-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:42,QLR,op1,cu3,王五,71000
a53629ba-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:57,JHR,op6,cu3,王五,44000
a5362bcc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:18,QLR,op3,cu3,王五,27000
a5362db6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:28,JHR,op5,cu2,李四,57000
a5362f8c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:12,CQR,op1,cu3,王五,44000
a5363158-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:48,JHR,op3,cu3,王五,20000
a5363324-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:11,CQR,op2,cu3,王五,74000
a53634f0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:04,CQR,op2,cu2,李四,47000
a53636c6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:06,CQR,op3,cu3,王五,36000
a5363888-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:04,QLR,op1,cu2,李四,27000
a5363a4a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:34,CQR,op4,cu2,李四,61000
a5363c16-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:08,CQR,op6,cu3,王五,60000
a5363dd8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:15,CQR,op1,cu3,王五,20000
a5363f9a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:38,CQR,op2,cu3,王五,80000
a536415c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:47,QLR,op4,cu3,王五,76000
a536444a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:21,QLR,op6,cu3,王五,58000
a53646ac-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:07,CQR,op6,cu1,张三,37000
a5364896-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:03,JHR,op3,cu3,王五,64000
a5364a80-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:50,CQR,op5,cu1,张三,98000
a5364c60-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:42,JHR,op4,cu3,王五,79000
a5364e40-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:34,QLR,op4,cu2,李四,28000
a536502a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:22,QLR,op4,cu2,李四,36000
a536526e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:59,CQR,op6,cu2,李四,1000
a536553e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:51,QLR,op1,cu2,李四,72000
a5365746-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:29,CQR,op1,cu1,张三,42000
a536593a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:24,QLR,op6,cu3,王五,86000
a5365b38-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:25,QLR,op4,cu3,王五,15000
a5365d40-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:17,JHR,op4,cu1,张三,39000
a5365f48-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:53,CQR,op5,cu2,李四,48000
a5366146-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:46,JHR,op5,cu2,李四,50000
a536634e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:42,QLR,op1,cu2,李四,84000
a536654c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:08,JHR,op2,cu3,王五,22000
a536674a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:31,QLR,op3,cu3,王五,10000
a5366948-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:59,QLR,op5,cu1,张三,86000
a5366b46-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:15,JHR,op6,cu3,王五,18000
a5366d4e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:28,QLR,op3,cu3,王五,1000
a5366f4c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:14:47,QLR,op5,cu3,王五,44000
a536714a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:09,JHR,op1,cu1,张三,65000
a5367348-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:01,QLR,op2,cu3,王五,51000
a5367546-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:53,JHR,op6,cu1,张三,46000
a5367744-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:56,QLR,op5,cu2,李四,84000
a536794c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:22,QLR,op1,cu2,李四,9000
a5367b54-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:59,QLR,op1,cu3,王五,91000
a5367d52-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:29,CQR,op6,cu2,李四,13000
a5367f50-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:02,JHR,op1,cu2,李四,14000
a5368158-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:29,CQR,op5,cu3,王五,81000
a5368356-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:56,QLR,op5,cu1,张三,4000
a5368554-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:58,JHR,op1,cu1,张三,38000
a5368752-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:43:16,CQR,op6,cu3,王五,32000
a536895a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:43,QLR,op3,cu1,张三,2000
a5368b58-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:38,CQR,op5,cu2,李四,6000
a5368d74-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:21,QLR,op3,cu2,李四,38000
a5368f7c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:46,JHR,op4,cu1,张三,21000
a5369198-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:06,CQR,op3,cu1,张三,96000
a5369436-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:45,JHR,op3,cu2,李四,14000
a536965c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:49,CQR,op2,cu2,李四,67000
a5369882-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:18,JHR,op6,cu3,王五,45000
a5369a9e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:47,CQR,op4,cu1,张三,36000
a5369cb0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:13,QLR,op2,cu2,李四,45000
a5369ec2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:55,QLR,op1,cu3,王五,33000
a536a0de-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:57,CQR,op6,cu2,李四,93000
a536a318-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:14,JHR,op5,cu2,李四,8000
a536a53e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:41,JHR,op6,cu2,李四,58000
a536a764-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:56,CQR,op4,cu2,李四,60000
a536a98a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:36,QLR,op1,cu1,张三,5000
a536abba-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:50,QLR,op1,cu2,李四,60000
a536adf4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:48,CQR,op2,cu1,张三,5000
a536b010-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:38,CQR,op5,cu2,李四,3000
a536b222-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:33,CQR,op3,cu3,王五,25000
a536b448-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:30,JHR,op2,cu1,张三,34000
a536b65a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:41,CQR,op4,cu1,张三,38000
a536b88a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:30,CQR,op1,cu2,李四,71000
