交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a5c53bfa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:40,CQR,op1,cu2,李四,79000
a5c53ee8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:26,JHR,op3,cu1,张三,45000
a5c54136-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:27,JHR,op2,cu1,张三,48000
a5c5435c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:57:22,CQR,op4,cu3,王五,46000
a5c5456e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:49,JHR,op4,cu1,张三,16000
a5c54780-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:19,QLR,op6,cu2,李四,86000
a5c54988-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:30:57,CQR,op1,cu3,王五,70000
a5c54b90-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:02,CQR,op3,cu3,王五,15000
a5c54d98-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:14:21,JHR,op4,cu1,张三,63000
a5c54f96-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:18,JHR,op1,cu2,李四,59000
a5c55194-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:12,JHR,op6,cu3,王五,58000
a5c55392-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:10,JHR,op5,cu2,李四,6000
a5c55590-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:52,JHR,op6,cu2,李四,37000
a5c55798-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:05,CQR,op6,cu3,王五,56000
a5c559f0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:02,CQR,op4,cu1,张三,84000
a5c55bc6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:21,CQR,op4,cu2,李四,62000
a5c55d9c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:42,JHR,op6,cu1,张三,96000
a5c55f72-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:22,JHR,op3,cu1,张三,96000
a5c561ac-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:53,CQR,op6,cu1,张三,67000
a5c5644a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:35,QLR,op1,cu2,李四,88000
a5c56648-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:24,QLR,op6,cu1,张三,62000
a5c56846-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:03,CQR,op1,cu3,王五,71000
a5c56a4e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:30,QLR,op1,cu3,王五,26000
a5c56c4c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:37,CQR,op6,cu2,李四,18000
a5c56e4a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:03,CQR,op6,cu1,张三,92000
a5c57048-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:34,CQR,op2,cu2,李四,21000
a5c57246-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:09,CQR,op1,cu2,李四,38000
a5c57444-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:26,JHR,op3,cu2,李四,29000
a5c57642-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:49,QLR,op6,cu2,李四,8000
a5c5784a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:38,CQR,op3,cu2,李四,89000
a5c57a48-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:08,JHR,op6,cu2,李四,24000
a5c57c50-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:30,JHR,op3,cu1,张三,83000
a5c57e44-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:05,CQR,op6,cu1,张三,55000
a5c58042-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:28,QLR,op5,cu3,王五,76000
a5c58240-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:27,CQR,op4,cu3,王五,74000
a5c5872c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:10,JHR,op4,cu1,张三,49000
a5c589ca-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:49,JHR,op2,cu1,张三,88000
a5c58c04-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:51,QLR,op2,cu1,张三,54000
a5c58e48-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:48,QLR,op3,cu1,张三,21000
a5c5903c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:15,JHR,op2,cu2,李四,71000
a5c5921c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:21,JHR,op5,cu3,王五,76000
