交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a5df4ee6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:32,QLR,op1,cu3,王五,51000
a5df5260-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:42,QLR,op6,cu2,李四,47000
a5df54e0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:44,CQR,op1,cu2,李四,53000
a5df5724-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:56,JHR,op1,cu2,李四,88000
a5df594a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:08,JHR,op5,cu1,张三,88000
a5df5bca-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:11,JHR,op4,cu2,李四,42000
a5df5ddc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:18,CQR,op4,cu2,李四,17000
a5df5fee-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:34,JHR,op1,cu3,王五,39000
a5df620a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:25,CQR,op1,cu1,张三,72000
a5df6728-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:41,CQR,op6,cu1,张三,66000
a5df6cdc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:33,QLR,op1,cu3,王五,50000
a5df710a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:18:28,QLR,op1,cu3,王五,33000
a5df73a8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:01,CQR,op2,cu1,张三,82000
a5df75ec-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:27,QLR,op1,cu2,李四,66000
a5df7808-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:44,QLR,op5,cu1,张三,70000
a5df7a24-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:22,CQR,op2,cu3,王五,53000
a5df7c2c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:14,JHR,op5,cu2,李四,68000
a5df7e34-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:52,CQR,op1,cu2,李四,92000
