交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a5c7adcc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:00,QLR,op1,cu2,李四,23000
a5c7b0ce-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:10,CQR,op2,cu2,李四,86000
a5c7b308-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:43,CQR,op5,cu3,王五,59000
a5c7b57e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:22,JHR,op2,cu3,王五,71000
a5c7b77c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:41,CQR,op2,cu1,张三,96000
a5c7b9d4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:09:08,QLR,op1,cu1,张三,1000
a5c7bbbe-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:24,CQR,op4,cu1,张三,8000
a5c7bd9e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:53:21,QLR,op4,cu1,张三,52000
a5c7bf7e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:41,CQR,op2,cu2,李四,28000
a5c7c168-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:39,JHR,op6,cu1,张三,67000
a5c7c348-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:00:40,JHR,op4,cu2,李四,96000
a5c7c51e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:11,CQR,op4,cu2,李四,3000
a5c7c6fe-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:21,QLR,op3,cu2,李四,76000
a5c7c8de-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:04,QLR,op1,cu1,张三,85000
a5c7cab4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:51,CQR,op4,cu2,李四,69000
a5c7cc94-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:31,QLR,op5,cu2,李四,95000
a5c7ce6a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:58,CQR,op4,cu2,李四,16000
a5c7d04a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:58:21,CQR,op4,cu1,张三,96000
a5c7d220-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:05,JHR,op5,cu3,王五,70000
a5c7d3f6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:26:55,QLR,op1,cu1,张三,21000
a5c7d5d6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:09,QLR,op4,cu2,李四,52000
a5c7d7ac-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:59:13,JHR,op4,cu1,张三,42000
a5c7d98c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:20:49,QLR,op6,cu2,李四,80000
a5c7db6c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:40,QLR,op5,cu1,张三,45000
a5c7dd4c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:27:11,JHR,op2,cu1,张三,49000
a5c7df2c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:15,JHR,op1,cu3,王五,44000
