交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a5b1d524-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:15,JHR,op1,cu3,王五,19000
a5b1d808-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:46,JHR,op1,cu2,李四,63000
a5b1da60-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:59,CQR,op5,cu2,李四,50000
a5b1dc86-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:34,QLR,op1,cu1,张三,13000
a5b1deca-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:26,JHR,op5,cu2,李四,3000
a5b1e0e6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:52,CQR,op1,cu1,张三,36000
a5b1e302-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:07,CQR,op1,cu3,王五,2000
a5b1e56e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:32:37,CQR,op6,cu1,张三,97000
a5b1e776-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:23,CQR,op6,cu1,张三,99000
a5b1e988-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:45,CQR,op2,cu3,王五,80000
a5b1eb90-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:34,QLR,op6,cu1,张三,77000
a5b1ed98-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:02,CQR,op4,cu3,王五,53000
a5b1efaa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:20:39,QLR,op2,cu1,张三,51000
a5b1f1b2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:16,QLR,op5,cu3,王五,60000
a5b1f3ba-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:42:44,CQR,op3,cu1,张三,83000
a5b1f5c2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:23,JHR,op3,cu2,李四,96000
a5b1f7ca-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:14:48,QLR,op4,cu3,王五,56000
a5b1f9d2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:53,JHR,op3,cu1,张三,94000
a5b1fbda-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:03:12,JHR,op5,cu2,李四,7000
a5b1fde2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:24:54,JHR,op5,cu1,张三,18000
a5b1ffea-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:29,JHR,op3,cu3,王五,95000
a5b201f2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:09,QLR,op1,cu3,王五,81000
a5b203fa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:55,QLR,op6,cu3,王五,99000
a5b205f8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:45,CQR,op2,cu1,张三,48000
a5b20800-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:22,QLR,op6,cu2,李四,73000
a5b20a08-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:20:52,QLR,op3,cu1,张三,17000
a5b20e90-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:36,QLR,op1,cu2,李四,2000
a5b21214-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:39:21,CQR,op4,cu3,王五,30000
a5b2148a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:50,QLR,op5,cu3,王五,58000
a5b216ba-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:35,CQR,op4,cu3,王五,74000
a5b218e0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:22:35,QLR,op2,cu2,李四,77000
a5b21afc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:20:19,CQR,op3,cu1,张三,77000
a5b21d0e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:37:03,JHR,op1,cu1,张三,66000
a5b21f16-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:46,QLR,op6,cu3,王五,16000
a5b2211e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:54,JHR,op5,cu1,张三,6000
a5b22326-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:41,QLR,op2,cu2,李四,39000
a5b22524-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:06,QLR,op3,cu3,王五,55000
a5b22736-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:53,QLR,op2,cu2,李四,99000
a5b22934-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:12,QLR,op3,cu2,李四,51000
a5b22b96-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:46:13,CQR,op6,cu3,王五,28000
a5b22d9e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:34:08,JHR,op1,cu1,张三,42000
a5b22f9c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:49:33,CQR,op5,cu3,王五,90000
a5b231a4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:48:04,JHR,op1,cu2,李四,79000
