交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a5bc289e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:38:20,JHR,op2,cu2,李四,29000
a5bc2b32-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:12,QLR,op3,cu3,王五,79000
a5bc2d44-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:19,QLR,op4,cu2,李四,50000
a5bc2f56-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:15,QLR,op5,cu1,张三,10000
a5bc3244-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:56,QLR,op2,cu3,王五,69000
a5bc3424-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:45:41,CQR,op5,cu2,李四,66000
a5bc360e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:09,JHR,op3,cu1,张三,21000
a5bc37e4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:05:48,QLR,op4,cu1,张三,11000
a5bc39c4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:30:56,QLR,op2,cu1,张三,43000
a5bc3ba4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:50,QLR,op6,cu2,李四,69000
a5bc3d84-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:54:54,QLR,op1,cu2,李四,23000
a5bc3f64-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:30:23,JHR,op2,cu2,李四,97000
a5bc4144-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:11:26,JHR,op3,cu1,张三,88000
a5bc431a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:07:51,CQR,op1,cu1,张三,66000
a5bc44fa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:04:47,CQR,op5,cu1,张三,10000
a5bc46d0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:58,QLR,op2,cu1,张三,12000
a5bc48a6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:52,JHR,op2,cu1,张三,30000
a5bc4a7c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:52,JHR,op5,cu1,张三,72000
a5bc4cca-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:21:46,QLR,op1,cu3,王五,8000
a5bc4f2c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:54,CQR,op1,cu3,王五,58000
a5bc513e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:04,JHR,op4,cu3,王五,75000
a5bc5350-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:28,QLR,op4,cu2,李四,88000
a5bc5562-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:13:59,QLR,op5,cu2,李四,47000
a5bc576a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:36:18,CQR,op6,cu3,王五,57000
a5bc5972-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:12,JHR,op5,cu3,王五,54000
a5bc5b8e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:33:40,QLR,op1,cu1,张三,96000
a5bc5d8c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:44:57,QLR,op6,cu2,李四,14000
a5bc5f9e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:17:24,QLR,op4,cu3,王五,64000
a5bc61a6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:09,CQR,op3,cu3,王五,91000
a5bc63ae-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:01:09,QLR,op4,cu1,张三,87000
a5bc65b6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:32,QLR,op1,cu3,王五,77000
a5bc67be-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:08:05,CQR,op2,cu1,张三,45000
a5bc69c6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:11,JHR,op1,cu3,王五,77000
