交易序号,交易时间,交易网点,操作员编号,客户id,客户名称,交易金额
a5d964b8-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:31:33,JHR,op6,cu1,张三,61000
a5d96a4e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:22,CQR,op5,cu2,李四,95000
a5d96daa-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:27,CQR,op5,cu2,李四,71000
a5d9703e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:56:54,JHR,op3,cu3,王五,66000
a5d972dc-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:18,CQR,op2,cu2,李四,87000
a5d9755c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:52:33,QLR,op2,cu3,王五,23000
a5d977e6-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:00,QLR,op6,cu3,王五,65000
a5d97a7a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:14:53,JHR,op6,cu2,李四,35000
a5d981d2-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:55:21,JHR,op1,cu3,王五,77000
a5d98484-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:06:01,QLR,op4,cu2,李四,57000
a5d986be-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:16:34,JHR,op2,cu1,张三,50000
a5d988e4-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:19:58,JHR,op1,cu1,张三,8000
a5d98b14-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:25:00,JHR,op1,cu1,张三,5000
a5d98d62-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:41:30,QLR,op5,cu1,张三,15000
a5d98fb0-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:35:58,QLR,op5,cu3,王五,51000
a5d9921c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:40:35,JHR,op2,cu2,李四,99000
a5d9958c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:50:40,CQR,op3,cu1,张三,58000
a5d997ee-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:47:29,CQR,op2,cu3,王五,68000
a5d99a00-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:23:09,JHR,op6,cu2,李四,89000
a5d99c1c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:46,JHR,op6,cu1,张三,83000
a5d99e2e-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:51:47,QLR,op1,cu2,李四,12000
a5d9a04a-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:54:37,JHR,op4,cu1,张三,15000
a5d9a25c-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:43:29,JHR,op5,cu3,王五,67000
a5d9a464-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:28:14,CQR,op2,cu2,李四,28000
a5d9a676-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:15:19,QLR,op6,cu1,张三,47000
a5d9a892-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:10:26,CQR,op6,cu3,王五,10000
a5d9ab62-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:29:39,CQR,op1,cu2,李四,11000
a5d9ad88-bde2-11e9-a2a0-acbc328b17af,2019-08-12 10:02:18,QLR,op4,cu3,王五,76000
